_id,_number,_type,_giveType,_value,_level,_amount,_masterReleaseLabelId
290101073,1,8,1,4000073,0,1,223041903
290101074,1,8,1,4000074,0,1,223041903
290101075,1,8,1,4000075,0,1,223041903
290101076,1,8,1,4000076,0,1,223041903
290101077,1,8,1,4000077,0,1,223041903
290101078,1,8,1,4000078,0,1,223041903
290101079,1,8,1,4000079,0,1,223041903
290101080,1,8,1,4000080,0,1,223041903
290101081,1,8,1,4000081,0,1,223041903
290101082,1,8,1,4000082,0,1,223041903
290101083,1,8,1,4000083,0,1,223041903
290101084,1,8,1,4000084,0,1,223041903
290101085,1,8,1,4000085,0,1,223041903
290101086,1,8,1,4000086,0,1,223041903
290101087,1,8,1,4000087,0,1,223041903
290101088,1,8,1,4000088,0,1,223041903
290101089,1,8,1,4000089,0,1,223041903
290101090,1,8,1,4000090,0,1,223041903
290101091,1,8,1,4000091,0,1,223041903
290101092,1,8,1,4000092,0,1,223041903
290101093,1,8,1,4000093,0,1,223041903
290101094,1,8,1,4000094,0,1,223041903
290101095,1,8,1,4000095,0,1,223041903
290101096,1,8,1,4000096,0,1,223041903
290101097,1,8,1,4000097,0,1,223041903
290101098,1,8,1,4000098,0,1,223041903
290101099,1,8,1,4000099,0,1,223041903
290101100,1,8,1,4000100,0,1,223041903
290101101,1,8,1,4000101,0,1,223041903
290101102,1,8,1,4000102,0,1,223041903
290101103,1,8,1,4000103,0,1,223041903
290101104,1,8,1,4000104,0,1,223041903
290101105,1,8,1,4000105,0,1,223041903
290101106,1,8,1,4000106,0,1,223041903
290101107,1,8,1,4000107,0,1,223041903
290101108,1,8,1,4000108,0,1,223041903
290101109,1,8,1,4000109,0,1,223041903
290101110,1,8,1,4000110,0,1,223041903
290101111,1,8,1,4000111,0,1,223041903
290101112,1,8,1,4000112,0,1,223041903
290101113,1,8,1,4000113,0,1,223041903
290101114,1,8,1,4000114,0,1,223041903
290101115,1,8,1,4000115,0,1,223041903
290101116,1,8,1,4000116,0,1,223041903
290101117,1,8,1,4000117,0,1,223041903
290101001,2,1,1,0,0,300,223041903
290101002,2,1,1,0,0,300,223041903
290101003,2,1,1,0,0,300,223041903
290101004,2,1,1,0,0,300,223041903
290101005,2,1,1,0,0,300,223041903
290101006,2,1,1,0,0,300,223041903
290101007,2,1,1,0,0,300,223041903
290101008,2,1,1,0,0,300,223041903
290101009,2,1,1,0,0,300,223041903
290101010,2,1,1,0,0,300,223041903
290101011,2,1,1,0,0,300,223041903
290101012,2,1,1,0,0,300,223041903
290101013,2,1,1,0,0,300,223041903
290101014,2,1,1,0,0,300,223041903
290101015,2,1,1,0,0,300,223041903
290101016,2,1,1,0,0,300,223041903
290101017,2,1,1,0,0,300,223041903
290101018,2,1,1,0,0,300,223041903
290101019,2,1,1,0,0,300,223041903
290101020,2,1,1,0,0,300,223041903
290101021,2,1,1,0,0,300,223041903
290101022,2,1,1,0,0,300,223041903
290101023,2,1,1,0,0,300,223041903
290101024,2,1,1,0,0,300,223041903
290101025,2,1,1,0,0,300,223041903
290101026,2,1,1,0,0,300,223041903
290101027,2,1,1,0,0,300,223041903
290101028,2,1,1,0,0,300,223041903
290101029,2,1,1,0,0,300,223041903
290101030,2,1,1,0,0,300,223041903
290101031,2,1,1,0,0,300,223041903
290101032,2,1,1,0,0,300,223041903
290101033,2,1,1,0,0,300,223041903
290101034,2,1,1,0,0,300,223041903
290101035,2,1,1,0,0,300,223041903
290101036,2,1,1,0,0,300,223041903
290101037,2,1,1,0,0,300,223041903
290101038,2,1,1,0,0,300,223041903
290101039,2,1,1,0,0,300,223041903
290101040,2,1,1,0,0,200,223041903
290101041,2,1,1,0,0,200,223041903
290101042,2,1,1,0,0,200,223041903
290101043,2,1,1,0,0,200,223041903
290101044,2,1,1,0,0,200,223041903
290101045,2,1,1,0,0,200,223041903
290101046,2,1,1,0,0,200,223041903
290101047,2,1,1,0,0,200,223041903
290101048,2,1,1,0,0,200,223041903
290101049,2,1,1,0,0,200,223041903
290101050,2,1,1,0,0,200,223041903
290101051,2,1,1,0,0,200,223041903
290101052,2,1,1,0,0,200,223041903
290101053,2,1,1,0,0,200,223041903
290101054,2,1,1,0,0,200,223041903
290101055,2,1,1,0,0,200,223041903
290101056,2,1,1,0,0,200,223041903
290101057,2,1,1,0,0,200,223041903
290101058,2,1,1,0,0,200,223041903
290101059,2,1,1,0,0,200,223041903
290101060,2,1,1,0,0,200,223041903
290101061,2,1,1,0,0,200,223041903
290101062,2,1,1,0,0,200,223041903
290101063,2,1,1,0,0,200,223041903
290101064,2,1,1,0,0,200,223041903
290101065,2,1,1,0,0,200,223041903
290101066,2,1,1,0,0,200,223041903
290101067,2,1,1,0,0,200,223041903
290101068,2,1,1,0,0,200,223041903
290101069,2,1,1,0,0,200,223041903
290101070,2,1,1,0,0,200,223041903
290101071,2,1,1,0,0,200,223041903
290101072,2,1,1,0,0,200,223041903
290101073,2,1,1,0,0,200,223041903
290101074,2,1,1,0,0,200,223041903
290101075,2,1,1,0,0,200,223041903
290101076,2,1,1,0,0,200,223041903
290101077,2,1,1,0,0,200,223041903
290101078,2,1,1,0,0,200,223041903
290101079,2,1,1,0,0,100,223041903
290101080,2,1,1,0,0,100,223041903
290101081,2,1,1,0,0,100,223041903
290101082,2,1,1,0,0,100,223041903
290101083,2,1,1,0,0,100,223041903
290101084,2,1,1,0,0,100,223041903
290101085,2,1,1,0,0,100,223041903
290101086,2,1,1,0,0,100,223041903
290101087,2,1,1,0,0,100,223041903
290101088,2,1,1,0,0,100,223041903
290101089,2,1,1,0,0,100,223041903
290101090,2,1,1,0,0,100,223041903
290101091,2,1,1,0,0,100,223041903
290101092,2,1,1,0,0,100,223041903
290101093,2,1,1,0,0,100,223041903
290101094,2,1,1,0,0,100,223041903
290101095,2,1,1,0,0,100,223041903
290101096,2,1,1,0,0,100,223041903
290101097,2,1,1,0,0,100,223041903
290101098,2,1,1,0,0,100,223041903
290101099,2,1,1,0,0,100,223041903
290101100,2,1,1,0,0,100,223041903
290101101,2,1,1,0,0,100,223041903
290101102,2,1,1,0,0,100,223041903
290101103,2,1,1,0,0,100,223041903
290101104,2,1,1,0,0,100,223041903
290101105,2,1,1,0,0,100,223041903
290101106,2,1,1,0,0,100,223041903
290101107,2,1,1,0,0,100,223041903
290101108,2,1,1,0,0,100,223041903
290101109,2,1,1,0,0,100,223041903
290101110,2,1,1,0,0,100,223041903
290101111,2,1,1,0,0,100,223041903
290101112,2,1,1,0,0,100,223041903
290101113,2,1,1,0,0,100,223041903
290101114,2,1,1,0,0,100,223041903
290101115,2,1,1,0,0,100,223041903
290101116,2,1,1,0,0,100,223041903
290101117,2,1,1,0,0,100,223041903
290101001,3,3,1,16005003,0,150,223041903
290101002,3,3,1,16005003,0,150,223041903
290101003,3,3,1,16005003,0,150,223041903
290101004,3,3,1,16005003,0,150,223041903
290101005,3,3,1,16005003,0,150,223041903
290101006,3,3,1,16005003,0,150,223041903
290101007,3,3,1,16005003,0,150,223041903
290101008,3,3,1,16005003,0,150,223041903
290101009,3,3,1,16005003,0,150,223041903
290101010,3,3,1,16005003,0,150,223041903
290101011,3,3,1,16005003,0,150,223041903
290101012,3,3,1,16005003,0,150,223041903
290101013,3,3,1,16005003,0,150,223041903
290101014,3,3,1,16005003,0,150,223041903
290101015,3,3,1,16005003,0,150,223041903
290101016,3,3,1,16005003,0,150,223041903
290101017,3,3,1,16005003,0,150,223041903
290101018,3,3,1,16005003,0,150,223041903
290101019,3,3,1,16005003,0,150,223041903
290101020,3,3,1,16005003,0,150,223041903
290101021,3,3,1,16005003,0,150,223041903
290101022,3,3,1,16005003,0,150,223041903
290101023,3,3,1,16005003,0,150,223041903
290101024,3,3,1,16005003,0,150,223041903
290101025,3,3,1,16005003,0,150,223041903
290101026,3,3,1,16005003,0,150,223041903
290101027,3,3,1,16005003,0,150,223041903
290101028,3,3,1,16005003,0,150,223041903
290101029,3,3,1,16005003,0,150,223041903
290101030,3,3,1,16005003,0,150,223041903
290101031,3,3,1,16005003,0,150,223041903
290101032,3,3,1,16005003,0,150,223041903
290101033,3,3,1,16005003,0,150,223041903
290101034,3,3,1,16005003,0,150,223041903
290101035,3,3,1,16005003,0,150,223041903
290101036,3,3,1,16005003,0,150,223041903
290101037,3,3,1,16005003,0,150,223041903
290101038,3,3,1,16005003,0,150,223041903
290101039,3,3,1,16005003,0,150,223041903
290101040,3,3,1,16005003,0,75,223041903
290101041,3,3,1,16005003,0,75,223041903
290101042,3,3,1,16005003,0,75,223041903
290101043,3,3,1,16005003,0,75,223041903
290101044,3,3,1,16005003,0,75,223041903
290101045,3,3,1,16005003,0,75,223041903
290101046,3,3,1,16005003,0,75,223041903
290101047,3,3,1,16005003,0,75,223041903
290101048,3,3,1,16005003,0,75,223041903
290101049,3,3,1,16005003,0,75,223041903
290101050,3,3,1,16005003,0,75,223041903
290101051,3,3,1,16005003,0,75,223041903
290101052,3,3,1,16005003,0,75,223041903
290101053,3,3,1,16005003,0,75,223041903
290101054,3,3,1,16005003,0,75,223041903
290101055,3,3,1,16005003,0,75,223041903
290101056,3,3,1,16005003,0,75,223041903
290101057,3,3,1,16005003,0,75,223041903
290101058,3,3,1,16005003,0,75,223041903
290101059,3,3,1,16005003,0,75,223041903
290101060,3,3,1,16005003,0,75,223041903
290101061,3,3,1,16005003,0,75,223041903
290101062,3,3,1,16005003,0,75,223041903
290101063,3,3,1,16005003,0,75,223041903
290101064,3,3,1,16005003,0,75,223041903
290101065,3,3,1,16005003,0,75,223041903
290101066,3,3,1,16005003,0,75,223041903
290101067,3,3,1,16005003,0,75,223041903
290101068,3,3,1,16005003,0,75,223041903
290101069,3,3,1,16005003,0,75,223041903
290101070,3,3,1,16005003,0,75,223041903
290101071,3,3,1,16005003,0,75,223041903
290101072,3,3,1,16005003,0,75,223041903
290101073,3,3,1,16005003,0,75,223041903
290101074,3,3,1,16005003,0,75,223041903
290101075,3,3,1,16005003,0,75,223041903
290101076,3,3,1,16005003,0,75,223041903
290101077,3,3,1,16005003,0,75,223041903
290101078,3,3,1,16005003,0,75,223041903
290101079,3,3,1,16005003,0,30,223041903
290101080,3,3,1,16005003,0,30,223041903
290101081,3,3,1,16005003,0,30,223041903
290101082,3,3,1,16005003,0,30,223041903
290101083,3,3,1,16005003,0,30,223041903
290101084,3,3,1,16005003,0,30,223041903
290101085,3,3,1,16005003,0,30,223041903
290101086,3,3,1,16005003,0,30,223041903
290101087,3,3,1,16005003,0,30,223041903
290101088,3,3,1,16005003,0,30,223041903
290101089,3,3,1,16005003,0,30,223041903
290101090,3,3,1,16005003,0,30,223041903
290101091,3,3,1,16005003,0,30,223041903
290101092,3,3,1,16005003,0,30,223041903
290101093,3,3,1,16005003,0,30,223041903
290101094,3,3,1,16005003,0,30,223041903
290101095,3,3,1,16005003,0,30,223041903
290101096,3,3,1,16005003,0,30,223041903
290101097,3,3,1,16005003,0,30,223041903
290101098,3,3,1,16005003,0,30,223041903
290101099,3,3,1,16005003,0,30,223041903
290101100,3,3,1,16005003,0,30,223041903
290101101,3,3,1,16005003,0,30,223041903
290101102,3,3,1,16005003,0,30,223041903
290101103,3,3,1,16005003,0,30,223041903
290101104,3,3,1,16005003,0,30,223041903
290101105,3,3,1,16005003,0,30,223041903
290101106,3,3,1,16005003,0,30,223041903
290101107,3,3,1,16005003,0,30,223041903
290101108,3,3,1,16005003,0,30,223041903
290101109,3,3,1,16005003,0,30,223041903
290101110,3,3,1,16005003,0,30,223041903
290101111,3,3,1,16005003,0,30,223041903
290101112,3,3,1,16005003,0,30,223041903
290101113,3,3,1,16005003,0,30,223041903
290101114,3,3,1,16005003,0,30,223041903
290101115,3,3,1,16005003,0,30,223041903
290101116,3,3,1,16005003,0,30,223041903
290101117,3,3,1,16005003,0,30,223041903
290101001,4,4,1,1,0,1000000,223041903
290101002,4,4,1,1,0,1000000,223041903
290101003,4,4,1,1,0,1000000,223041903
290101004,4,4,1,1,0,1000000,223041903
290101005,4,4,1,1,0,1000000,223041903
290101006,4,4,1,1,0,1000000,223041903
290101007,4,4,1,1,0,1000000,223041903
290101008,4,4,1,1,0,1000000,223041903
290101009,4,4,1,1,0,1000000,223041903
290101010,4,4,1,1,0,1000000,223041903
290101011,4,4,1,1,0,1000000,223041903
290101012,4,4,1,1,0,1000000,223041903
290101013,4,4,1,1,0,1000000,223041903
290101014,4,4,1,1,0,1000000,223041903
290101015,4,4,1,1,0,1000000,223041903
290101016,4,4,1,1,0,1000000,223041903
290101017,4,4,1,1,0,1000000,223041903
290101018,4,4,1,1,0,1000000,223041903
290101019,4,4,1,1,0,1000000,223041903
290101020,4,4,1,1,0,1000000,223041903
290101021,4,4,1,1,0,1000000,223041903
290101022,4,4,1,1,0,1000000,223041903
290101023,4,4,1,1,0,1000000,223041903
290101024,4,4,1,1,0,1000000,223041903
290101025,4,4,1,1,0,1000000,223041903
290101026,4,4,1,1,0,1000000,223041903
290101027,4,4,1,1,0,1000000,223041903
290101028,4,4,1,1,0,1000000,223041903
290101029,4,4,1,1,0,1000000,223041903
290101030,4,4,1,1,0,1000000,223041903
290101031,4,4,1,1,0,1000000,223041903
290101032,4,4,1,1,0,1000000,223041903
290101033,4,4,1,1,0,1000000,223041903
290101034,4,4,1,1,0,1000000,223041903
290101035,4,4,1,1,0,1000000,223041903
290101036,4,4,1,1,0,1000000,223041903
290101037,4,4,1,1,0,1000000,223041903
290101038,4,4,1,1,0,1000000,223041903
290101039,4,4,1,1,0,1000000,223041903
290101040,4,4,1,1,0,500000,223041903
290101041,4,4,1,1,0,500000,223041903
290101042,4,4,1,1,0,500000,223041903
290101043,4,4,1,1,0,500000,223041903
290101044,4,4,1,1,0,500000,223041903
290101045,4,4,1,1,0,500000,223041903
290101046,4,4,1,1,0,500000,223041903
290101047,4,4,1,1,0,500000,223041903
290101048,4,4,1,1,0,500000,223041903
290101049,4,4,1,1,0,500000,223041903
290101050,4,4,1,1,0,500000,223041903
290101051,4,4,1,1,0,500000,223041903
290101052,4,4,1,1,0,500000,223041903
290101053,4,4,1,1,0,500000,223041903
290101054,4,4,1,1,0,500000,223041903
290101055,4,4,1,1,0,500000,223041903
290101056,4,4,1,1,0,500000,223041903
290101057,4,4,1,1,0,500000,223041903
290101058,4,4,1,1,0,500000,223041903
290101059,4,4,1,1,0,500000,223041903
290101060,4,4,1,1,0,500000,223041903
290101061,4,4,1,1,0,500000,223041903
290101062,4,4,1,1,0,500000,223041903
290101063,4,4,1,1,0,500000,223041903
290101064,4,4,1,1,0,500000,223041903
290101065,4,4,1,1,0,500000,223041903
290101066,4,4,1,1,0,500000,223041903
290101067,4,4,1,1,0,500000,223041903
290101068,4,4,1,1,0,500000,223041903
290101069,4,4,1,1,0,500000,223041903
290101070,4,4,1,1,0,500000,223041903
290101071,4,4,1,1,0,500000,223041903
290101072,4,4,1,1,0,500000,223041903
290101073,4,4,1,1,0,500000,223041903
290101074,4,4,1,1,0,500000,223041903
290101075,4,4,1,1,0,500000,223041903
290101076,4,4,1,1,0,500000,223041903
290101077,4,4,1,1,0,500000,223041903
290101078,4,4,1,1,0,500000,223041903
290101079,4,4,1,1,0,150000,223041903
290101080,4,4,1,1,0,150000,223041903
290101081,4,4,1,1,0,150000,223041903
290101082,4,4,1,1,0,150000,223041903
290101083,4,4,1,1,0,150000,223041903
290101084,4,4,1,1,0,150000,223041903
290101085,4,4,1,1,0,150000,223041903
290101086,4,4,1,1,0,150000,223041903
290101087,4,4,1,1,0,150000,223041903
290101088,4,4,1,1,0,150000,223041903
290101089,4,4,1,1,0,150000,223041903
290101090,4,4,1,1,0,150000,223041903
290101091,4,4,1,1,0,150000,223041903
290101092,4,4,1,1,0,150000,223041903
290101093,4,4,1,1,0,150000,223041903
290101094,4,4,1,1,0,150000,223041903
290101095,4,4,1,1,0,150000,223041903
290101096,4,4,1,1,0,150000,223041903
290101097,4,4,1,1,0,150000,223041903
290101098,4,4,1,1,0,150000,223041903
290101099,4,4,1,1,0,150000,223041903
290101100,4,4,1,1,0,150000,223041903
290101101,4,4,1,1,0,150000,223041903
290101102,4,4,1,1,0,150000,223041903
290101103,4,4,1,1,0,150000,223041903
290101104,4,4,1,1,0,150000,223041903
290101105,4,4,1,1,0,150000,223041903
290101106,4,4,1,1,0,150000,223041903
290101107,4,4,1,1,0,150000,223041903
290101108,4,4,1,1,0,150000,223041903
290101109,4,4,1,1,0,150000,223041903
290101110,4,4,1,1,0,150000,223041903
290101111,4,4,1,1,0,150000,223041903
290101112,4,4,1,1,0,150000,223041903
290101113,4,4,1,1,0,150000,223041903
290101114,4,4,1,1,0,150000,223041903
290101115,4,4,1,1,0,150000,223041903
290101116,4,4,1,1,0,150000,223041903
290101117,4,4,1,1,0,150000,223041903
290102001,1,8,1,4000118,0,1,223043004
290102002,1,8,1,4000119,0,1,223043004
290102003,1,8,1,4000120,0,1,223043004
290102004,1,8,1,4000121,0,1,223043004
290102005,1,8,1,4000122,0,1,223043004
290102006,1,8,1,4000123,0,1,223043004
290102007,1,8,1,4000124,0,1,223043004
290102008,1,8,1,4000125,0,1,223043004
290102009,1,8,1,4000126,0,1,223043004
290102010,1,8,1,4000127,0,1,223043004
290102011,1,8,1,4000128,0,1,223043004
290102012,1,8,1,4000129,0,1,223043004
290102013,1,8,1,4000130,0,1,223043004
290102014,1,8,1,4000131,0,1,223043004
290102015,1,8,1,4000132,0,1,223043004
290102016,1,8,1,4000133,0,1,223043004
290102017,1,8,1,4000134,0,1,223043004
290102018,1,8,1,4000135,0,1,223043004
290102019,1,8,1,4000136,0,1,223043004
290102020,1,8,1,4000137,0,1,223043004
290102021,1,8,1,4000138,0,1,223043004
290102022,1,8,1,4000139,0,1,223043004
290102023,1,8,1,4000140,0,1,223043004
290102024,1,8,1,4000141,0,1,223043004
290102025,1,8,1,4000142,0,1,223043004
290102026,1,8,1,4000143,0,1,223043004
290102027,1,8,1,4000144,0,1,223043004
290102028,1,8,1,4000145,0,1,223043004
290102029,1,8,1,4000146,0,1,223043004
290102030,1,8,1,4000147,0,1,223043004
290102031,1,8,1,4000148,0,1,223043004
290102032,1,8,1,4000149,0,1,223043004
290102033,1,8,1,4000150,0,1,223043004
290102034,1,8,1,4000151,0,1,223043004
290102035,1,8,1,4000152,0,1,223043004
290102036,1,8,1,4000153,0,1,223043004
290102037,1,8,1,4000154,0,1,223043004
290102038,1,8,1,4000155,0,1,223043004
290102039,1,8,1,4000156,0,1,223043004
290102040,1,8,1,4000157,0,1,223043004
290102041,1,8,1,4000158,0,1,223043004
290102042,1,8,1,4000159,0,1,223043004
290102043,1,8,1,4000160,0,1,223043004
290102044,1,8,1,4000161,0,1,223043004
290102045,1,8,1,4000162,0,1,223043004
290102046,1,8,1,4000163,0,1,223043004
290102047,1,8,1,4000164,0,1,223043004
290102048,1,8,1,4000165,0,1,223043004
290102049,1,8,1,4000166,0,1,223043004
290102050,1,8,1,4000167,0,1,223043004
290102051,1,8,1,4000168,0,1,223043004
290102052,1,8,1,4000169,0,1,223043004
290102053,1,8,1,4000170,0,1,223043004
290102054,1,8,1,4000171,0,1,223043004
290102055,1,8,1,4000172,0,1,223043004
290102056,1,8,1,4000173,0,1,223043004
290102057,1,8,1,4000174,0,1,223043004
290102058,1,8,1,4000175,0,1,223043004
290102059,1,8,1,4000176,0,1,223043004
290102060,1,8,1,4000177,0,1,223043004
290102061,1,8,1,4000178,0,1,223043004
290102062,1,8,1,4000179,0,1,223043004
290102063,1,8,1,4000180,0,1,223043004
290102064,1,8,1,4000181,0,1,223043004
290102065,1,8,1,4000182,0,1,223043004
290102066,1,8,1,4000183,0,1,223043004
290102067,1,8,1,4000184,0,1,223043004
290102068,1,8,1,4000185,0,1,223043004
290102069,1,8,1,4000186,0,1,223043004
290102070,1,8,1,4000187,0,1,223043004
290102071,1,8,1,4000188,0,1,223043004
290102072,1,8,1,4000189,0,1,223043004
290102073,1,8,1,4000190,0,1,223043004
290102074,1,8,1,4000191,0,1,223043004
290102075,1,8,1,4000192,0,1,223043004
290102076,1,8,1,4000193,0,1,223043004
290102077,1,8,1,4000194,0,1,223043004
290102078,1,8,1,4000195,0,1,223043004
290102079,1,8,1,4000196,0,1,223043004
290102080,1,8,1,4000197,0,1,223043004
290102081,1,8,1,4000198,0,1,223043004
290102082,1,8,1,4000199,0,1,223043004
290102083,1,8,1,4000200,0,1,223043004
290102084,1,8,1,4000201,0,1,223043004
290102085,1,8,1,4000202,0,1,223043004
290102086,1,8,1,4000203,0,1,223043004
290102087,1,8,1,4000204,0,1,223043004
290102088,1,8,1,4000205,0,1,223043004
290102089,1,8,1,4000206,0,1,223043004
290102090,1,8,1,4000207,0,1,223043004
290102091,1,8,1,4000208,0,1,223043004
290102092,1,8,1,4000209,0,1,223043004
290102093,1,8,1,4000210,0,1,223043004
290102094,1,8,1,4000211,0,1,223043004
290102095,1,8,1,4000212,0,1,223043004
290102096,1,8,1,4000213,0,1,223043004
290102097,1,8,1,4000214,0,1,223043004
290102098,1,8,1,4000215,0,1,223043004
290102099,1,8,1,4000216,0,1,223043004
290102100,1,8,1,4000217,0,1,223043004
290102101,1,8,1,4000218,0,1,223043004
290102102,1,8,1,4000219,0,1,223043004
290102103,1,8,1,4000220,0,1,223043004
290102104,1,8,1,4000221,0,1,223043004
290102105,1,8,1,4000222,0,1,223043004
290102106,1,8,1,4000223,0,1,223043004
290102107,1,8,1,4000224,0,1,223043004
290102108,1,8,1,4000225,0,1,223043004
290102109,1,8,1,4000226,0,1,223043004
290102110,1,8,1,4000227,0,1,223043004
290102111,1,8,1,4000228,0,1,223043004
290102112,1,8,1,4000229,0,1,223043004
290102113,1,8,1,4000230,0,1,223043004
290102114,1,8,1,4000231,0,1,223043004
290102115,1,8,1,4000232,0,1,223043004
290102116,1,8,1,4000233,0,1,223043004
290102117,1,8,1,4000234,0,1,223043004
290102001,2,1,1,0,0,300,223043004
290102002,2,1,1,0,0,300,223043004
290102003,2,1,1,0,0,300,223043004
290102004,2,1,1,0,0,300,223043004
290102005,2,1,1,0,0,300,223043004
290102006,2,1,1,0,0,300,223043004
290102007,2,1,1,0,0,300,223043004
290102008,2,1,1,0,0,300,223043004
290102009,2,1,1,0,0,300,223043004
290102010,2,1,1,0,0,300,223043004
290102011,2,1,1,0,0,300,223043004
290102012,2,1,1,0,0,300,223043004
290102013,2,1,1,0,0,300,223043004
290102014,2,1,1,0,0,300,223043004
290102015,2,1,1,0,0,300,223043004
290102016,2,1,1,0,0,300,223043004
290102017,2,1,1,0,0,300,223043004
290102018,2,1,1,0,0,300,223043004
290102019,2,1,1,0,0,300,223043004
290102020,2,1,1,0,0,300,223043004
290102021,2,1,1,0,0,300,223043004
290102022,2,1,1,0,0,300,223043004
290102023,2,1,1,0,0,300,223043004
290102024,2,1,1,0,0,300,223043004
290102025,2,1,1,0,0,300,223043004
290102026,2,1,1,0,0,300,223043004
290102027,2,1,1,0,0,300,223043004
290102028,2,1,1,0,0,300,223043004
290102029,2,1,1,0,0,300,223043004
290102030,2,1,1,0,0,300,223043004
290102031,2,1,1,0,0,300,223043004
290102032,2,1,1,0,0,300,223043004
290102033,2,1,1,0,0,300,223043004
290102034,2,1,1,0,0,300,223043004
290102035,2,1,1,0,0,300,223043004
290102036,2,1,1,0,0,300,223043004
290102037,2,1,1,0,0,300,223043004
290102038,2,1,1,0,0,300,223043004
290102039,2,1,1,0,0,300,223043004
290102040,2,1,1,0,0,200,223043004
290102041,2,1,1,0,0,200,223043004
290102042,2,1,1,0,0,200,223043004
290102043,2,1,1,0,0,200,223043004
290102044,2,1,1,0,0,200,223043004
290102045,2,1,1,0,0,200,223043004
290102046,2,1,1,0,0,200,223043004
290102047,2,1,1,0,0,200,223043004
290102048,2,1,1,0,0,200,223043004
290102049,2,1,1,0,0,200,223043004
290102050,2,1,1,0,0,200,223043004
290102051,2,1,1,0,0,200,223043004
290102052,2,1,1,0,0,200,223043004
290102053,2,1,1,0,0,200,223043004
290102054,2,1,1,0,0,200,223043004
290102055,2,1,1,0,0,200,223043004
290102056,2,1,1,0,0,200,223043004
290102057,2,1,1,0,0,200,223043004
290102058,2,1,1,0,0,200,223043004
290102059,2,1,1,0,0,200,223043004
290102060,2,1,1,0,0,200,223043004
290102061,2,1,1,0,0,200,223043004
290102062,2,1,1,0,0,200,223043004
290102063,2,1,1,0,0,200,223043004
290102064,2,1,1,0,0,200,223043004
290102065,2,1,1,0,0,200,223043004
290102066,2,1,1,0,0,200,223043004
290102067,2,1,1,0,0,200,223043004
290102068,2,1,1,0,0,200,223043004
