_id,_num,_cueSheetName,_cueName,_masterReleaseLabelId
32001094,0,song_1094_MoshimoKaraKitto,select_1094_MoshimoKaraKitto,1
31001095,0,song_1095_YumenoTobira,play_1095_YumenoTobira,1
32001095,0,song_1095_YumenoTobira,select_1095_YumenoTobira,1
31001096,0,song_1096_LoveNovels,play_1096_LoveNovels,1
32001096,0,song_1096_LoveNovels,select_1096_LoveNovels,1
31001097,0,song_1097_RuteshiKisukiShiteru,play_1097_RuteshiKisukiShiteru,1
32001097,0,song_1097_RuteshiKisukiShiteru,select_1097_RuteshiKisukiShiteru,1
31001098,0,song_1098_AishiteruBanzai,play_1098_AishiteruBanzai,1
32001098,0,song_1098_AishiteruBanzai,select_1098_AishiteruBanzai,1
31001099,0,song_1099_AihaTaiyojyanai,play_1099_AihaTaiyojyanai,1
32001099,0,song_1099_AihaTaiyojyanai,select_1099_AihaTaiyojyanai,1
31001100,0,song_1100_EienFriends,play_1100_EienFriends,1
32001100,0,song_1100_EienFriends,select_1100_EienFriends,1
31001101,0,song_1101_OtomeshikiRenaiJuku,play_1101_OtomeshikiRenaiJuku,1
32001101,0,song_1101_OtomeshikiRenaiJuku,select_1101_OtomeshikiRenaiJuku,1
31001102,0,song_1102_OtohimeHeartdeLoveKyuuden,play_1102_OtohimeHeartdeLoveKyuuden,1
32001102,0,song_1102_OtohimeHeartdeLoveKyuuden,select_1102_OtohimeHeartdeLoveKyuuden,1
31001103,0,song_1103_NatsuOwaranaide,play_1103_NatsuOwaranaide,1
32001103,0,song_1103_NatsuOwaranaide,select_1103_NatsuOwaranaide,1
31001104,0,song_1104_NatsuiroEgaode12Jump,play_1104_NatsuiroEgaode12Jump,1
32001104,0,song_1104_NatsuiroEgaode12Jump,select_1104_NatsuiroEgaode12Jump,1
31001105,0,song_1105_KaguyanoShirodeOdoritai,play_1105_KaguyanoShirodeOdoritai,1
32001105,0,song_1105_KaguyanoShirodeOdoritai,select_1105_KaguyanoShirodeOdoritai,1
31001106,0,song_1106_KodokunaHeaven,play_1106_KodokunaHeaven,1
32001106,0,song_1106_KodokunaHeaven,select_1106_KodokunaHeaven,1
31001107,0,song_1107_SukidesugaSukidesuka,play_1107_SukidesugaSukidesuka,1
32001107,0,song_1107_SukidesugaSukidesuka,select_1107_SukidesugaSukidesuka,1
31001108,0,song_1108_KokuhakuBiyoriDesu,play_1108_KokuhakuBiyoriDesu,1
32001108,0,song_1108_KokuhakuBiyoriDesu,select_1108_KokuhakuBiyoriDesu,1
31001109,0,song_1109_SaiteideSaikounoParadiso,play_1109_SaiteideSaikounoParadiso,1
32001109,0,song_1109_SaiteideSaikounoParadiso,select_1109_SaiteideSaikounoParadiso,1
31001110,0,song_1110_SakkakuCrossroads,play_1110_SakkakuCrossroads,1
32001110,0,song_1110_SakkakuCrossroads,select_1110_SakkakuCrossroads,1
31001111,0,song_1111_OmoideIjouniNaritakute,play_1111_OmoideIjouniNaritakute,1
32001111,0,song_1111_OmoideIjouniNaritakute,select_1111_OmoideIjouniNaritakute,1
31001112,0,song_1112_WatashitachihaMirainoHana,play_1112_WatashitachihaMirainoHana,1
32001112,0,song_1112_WatashitachihaMirainoHana,select_1112_WatashitachihaMirainoHana,1
31001113,0,song_1113_AkinoAnatanoSoraToku,play_1113_AkinoAnatanoSoraToku,1
32001113,0,song_1113_AkinoAnatanoSoraToku,select_1113_AkinoAnatanoSoraToku,1
31001114,0,song_1114_ShunjoRomantic,play_1114_ShunjoRomantic,1
32001114,0,song_1114_ShunjoRomantic,select_1114_ShunjoRomantic,1
31001115,0,song_1115_JunaiLens,play_1115_JunaiLens,1
32001115,0,song_1115_JunaiLens,select_1115_JunaiLens,1
31001116,0,song_1116_NightingaleLoveSong,play_1116_NightingaleLoveSong,1
32001116,0,song_1116_NightingaleLoveSong,select_1116_NightingaleLoveSong,1
31001117,0,song_1117_GarasunoHanazono,play_1117_GarasunoHanazono,1
32001117,0,song_1117_GarasunoHanazono,select_1117_GarasunoHanazono,1
31001118,0,song_1118_ShiranaiLoveOshieteLove,play_1118_ShiranaiLoveOshieteLove,1
32001118,0,song_1118_ShiranaiLoveOshieteLove,select_1118_ShiranaiLoveOshieteLove,1
31001119,0,song_1119_FuyugaKuretaYokan,play_1119_FuyugaKuretaYokan,1
32001119,0,song_1119_FuyugaKuretaYokan,select_1119_FuyugaKuretaYokan,1
31001120,0,song_1120_OnajiHoshigaMitai,play_1120_OnajiHoshigaMitai,1
32001120,0,song_1120_OnajiHoshigaMitai,select_1120_OnajiHoshigaMitai,1
31001121,0,song_1121_BinetsukaraMystery,play_1121_BinetsukaraMystery,1
32001121,0,song_1121_BinetsukaraMystery,select_1121_BinetsukaraMystery,1
31001123,0,song_1123_BokutachihaHitotsunoHikari,play_1123_BokutachihaHitotsunoHikari,1
32001123,0,song_1123_BokutachihaHitotsunoHikari,select_1123_BokutachihaHitotsunoHikari,1
31001124,0,song_1124_BokurahaImanoNakade,play_1124_BokurahaImanoNakade,1
32001124,0,song_1124_BokurahaImanoNakade,select_1124_BokurahaImanoNakade,1
31001126,0,song_1126_YumenakiYumehaYumejyanai,play_1126_YumenakiYumehaYumejyanai,1
32001126,0,song_1126_YumenakiYumehaYumejyanai,select_1126_YumenakiYumehaYumejyanai,1
31001127,0,song_1127_YukinoReason,play_1127_YukinoReason,1
32001127,0,song_1127_YukinoReason,select_1127_YukinoReason,1
31001128,0,song_1128_YujoNoChange,play_1128_YujoNoChange,1
32001128,0,song_1128_YujoNoChange,select_1128_YujoNoChange,1
31001129,0,song_1129_ArashinoNakanoKoidakara,play_1129_ArashinoNakanoKoidakara,1
32001129,0,song_1129_ArashinoNakanoKoidakara,select_1129_ArashinoNakanoKoidakara,1
31001130,0,song_1130_KoinoSignalRinRinRin,play_1130_KoinoSignalRinRinRin,1
32001130,0,song_1130_KoinoSignalRinRinRin,select_1130_KoinoSignalRinRinRin,1
31001131,0,song_1131_StartDash,play_1131_StartDash,1
31001132,0,song_1048_SnowHalation,play_1048_SnowHalation,224012901
31001133,0,song_1124_BokurahaImanoNakade,play_1124_BokurahaImanoNakade,224012901
31001134,0,song_1033_MusicStart,play_1033_MusicStart,224012901
31001135,0,song_1095_YumenoTobira,play_1095_YumenoTobira,224012901
31001136,0,song_1007_AngelicAngel,play_1007_AngelicAngel,224012901
31001137,0,song_1022_HelloHoshiwoKazoete,play_1022_HelloHoshiwoKazoete,224012901
31001138,0,song_1123_BokutachihaHitotsunoHikari,play_1123_BokutachihaHitotsunoHikari,224012901
31001139,0,song_1041_PsychicFire,play_1041_PsychicFire,224012901
31001140,0,song_1031_MomentRing,play_1031_MomentRing,224012901
32001131,0,song_1131_StartDash,select_1131_StartDash,1
32001132,0,song_1048_SnowHalation,select_1048_SnowHalation,224012901
32001133,0,song_1124_BokurahaImanoNakade,select_1124_BokurahaImanoNakade,224012901
32001134,0,song_1033_MusicStart,select_1033_MusicStart,224012901
32001135,0,song_1095_YumenoTobira,select_1095_YumenoTobira,224012901
32001136,0,song_1007_AngelicAngel,select_1007_AngelicAngel,224012901
32001137,0,song_1022_HelloHoshiwoKazoete,select_1022_HelloHoshiwoKazoete,224012901
32001138,0,song_1123_BokutachihaHitotsunoHikari,select_1123_BokutachihaHitotsunoHikari,224012901
32001139,0,song_1041_PsychicFire,select_1041_PsychicFire,224012901
32001140,0,song_1031_MomentRing,select_1031_MomentRing,224012901
31002001,0,song_2001_CyazaleaKissDadandaaan,play_2001_CyazaleaKissDadandaaan,1
32002001,0,song_2001_CyazaleaKissDadandaaan,select_2001_CyazaleaKissDadandaaan,1
31002002,0,song_2002_SukiForYouDreamForYou,play_2002_SukiForYouDreamForYou,1
32002002,0,song_2002_SukiForYouDreamForYou,select_2002_SukiForYouDreamForYou,1
31002003,0,song_2003_NamidagaYukiniNarumaeni,play_2003_NamidagaYukiniNarumaeni,1
32002003,0,song_2003_NamidagaYukiniNarumaeni,select_2003_NamidagaYukiniNarumaeni,1
31002004,0,song_2004_AfterTheRain,play_2004_AfterTheRain,1
32002004,0,song_2004_AfterTheRain,select_2004_AfterTheRain,1
31002005,0,song_2005_JimoAiDash,play_2005_JimoAiDash,1
32002005,0,song_2005_JimoAiDash,select_2005_JimoAiDash,1
31002006,0,song_2006_LonelySnowPlanet,play_2006_LonelySnowPlanet,1
32002006,0,song_2006_LonelySnowPlanet,select_2006_LonelySnowPlanet,1
31002007,0,song_2007_PartyPartyPaPaPaParty,play_2007_PartyPartyPaPaPaParty,1
32002007,0,song_2007_PartyPartyPaPaPaParty,select_2007_PartyPartyPaPaPaParty,1
31002008,0,song_2008_NeverGivingUp,play_2008_NeverGivingUp,1
32002008,0,song_2008_NeverGivingUp,select_2008_NeverGivingUp,1
31002009,0,song_2009_KokoroMagicAtoZ,play_2009_KokoroMagicAtoZ,1
32002009,0,song_2009_KokoroMagicAtoZ,select_2009_KokoroMagicAtoZ,1
31002010,0,song_2010_KokoronoHaneyoKimiheTondeke,play_2010_KokoronoHaneyoKimiheTondeke,1
32002010,0,song_2010_KokoronoHaneyoKimiheTondeke,select_2010_KokoronoHaneyoKimiheTondeke,1
31002011,0,song_2011_TotsuzenGirl,play_2011_TotsuzenGirl,1
32002011,0,song_2011_TotsuzenGirl,select_2011_TotsuzenGirl,1
31002012,0,song_2012_PerfectSekai,play_2012_PerfectSekai,1
32002012,0,song_2012_PerfectSekai,select_2012_PerfectSekai,1
31002013,0,song_2013_AkogareRanRaran,play_2013_AkogareRanRaran,1
32002013,0,song_2013_AkogareRanRaran,select_2013_AkogareRanRaran,1
31002014,0,song_2014_Mottone,play_2014_Mottone,1
32002014,0,song_2014_Mottone,select_2014_Mottone,1
31002015,0,song_2015_KimochimoYumemoIsshodane,play_2015_KimochimoYumemoIsshodane,1
32002015,0,song_2015_KimochimoYumemoIsshodane,select_2015_KimochimoYumemoIsshodane,1
31002016,0,song_2016_1Star,play_2016_1Star,1
32002016,0,song_2016_1Star,select_2016_1Star,1
31002017,0,song_2017_RunKakeruRun,play_2017_RunKakeruRun,1
32002017,0,song_2017_RunKakeruRun,select_2017_RunKakeruRun,1
31002018,0,song_2018_TateHokoTsubasa,play_2018_TateHokoTsubasa,1
32002018,0,song_2018_TateHokoTsubasa,select_2018_TateHokoTsubasa,1
31002019,0,song_2019_Namidajanai,play_2019_Namidajanai,1
32002019,0,song_2019_Namidajanai,select_2019_Namidajanai,1
31002020,0,song_2020_YaKounryusui,play_2020_YaKounryusui,1
32002020,0,song_2020_YaKounryusui,select_2020_YaKounryusui,1
31002021,0,song_2021_NandodatteYakusoku,play_2021_NandodatteYakusoku,1
32002021,0,song_2021_NandodatteYakusoku,select_2021_NandodatteYakusoku,1
31002022,0,song_2022_PhoenixDance,play_2022_PhoenixDance,1
32002022,0,song_2022_PhoenixDance,select_2022_PhoenixDance,1
31002023,0,song_2023_WellGetTheNextDream,play_2023_WellGetTheNextDream,1
32002023,0,song_2023_WellGetTheNextDream,select_2023_WellGetTheNextDream,1
31002024,0,song_2024_DragonRiders,play_2024_DragonRiders,1
32002024,0,song_2024_DragonRiders,select_2024_DragonRiders,1
31002025,0,song_2025_Metamorphism,play_2025_Metamorphism,1
32002025,0,song_2025_Metamorphism,select_2025_Metamorphism,1
31002026,0,song_2026_WhistleOfRevolution,play_2026_WhistleOfRevolution,1
32002026,0,song_2026_WhistleOfRevolution,select_2026_WhistleOfRevolution,1
31002027,0,song_2027_OkawariHappyLife,play_2027_OkawariHappyLife,1
32002027,0,song_2027_OkawariHappyLife,select_2027_OkawariHappyLife,1
31002028,0,song_2028_LoveSpiralTower,play_2028_LoveSpiralTower,1
32002028,0,song_2028_LoveSpiralTower,select_2028_LoveSpiralTower,1
31002029,0,song_2029_AmazingTravelDna,play_2029_AmazingTravelDna,1
32002029,0,song_2029_AmazingTravelDna,select_2029_AmazingTravelDna,1
31002030,0,song_2030_AqoursPiratesDesire,play_2030_AqoursPiratesDesire,1
32002030,0,song_2030_AqoursPiratesDesire,select_2030_AqoursPiratesDesire,1
31002031,0,song_2031_DaydreamWarrior,play_2031_DaydreamWarrior,1
32002031,0,song_2031_DaydreamWarrior,select_2031_DaydreamWarrior,1
31002032,0,song_2032_GSenjonoCinderella,play_2032_GSenjonoCinderella,1
32002032,0,song_2032_GSenjonoCinderella,select_2032_GSenjonoCinderella,1
31002033,0,song_2033_ThrillingOneWay,play_2033_ThrillingOneWay,1
32002033,0,song_2033_ThrillingOneWay,select_2033_ThrillingOneWay,1
31002034,0,song_2034_TaiyowoOiKakero,play_2034_TaiyowoOiKakero,1
32002034,0,song_2034_TaiyowoOiKakero,select_2034_TaiyowoOiKakero,1
31002035,0,song_2035_HappyPartyTrain,play_2035_HappyPartyTrain,1
32002035,0,song_2035_HappyPartyTrain,select_2035_HappyPartyTrain,1
31002036,0,song_2036_HummingFriend,play_2036_HummingFriend,1
32002036,0,song_2036_HummingFriend,select_2036_HummingFriend,1
31002037,0,song_2037_SunshinePikkapikaOndo,play_2037_SunshinePikkapikaOndo,1
32002037,0,song_2037_SunshinePikkapikaOndo,select_2037_SunshinePikkapikaOndo,1
31002038,0,song_2038_LandingActionYeah,play_2038_LandingActionYeah,1
32002038,0,song_2038_LandingActionYeah,select_2038_LandingActionYeah,1
31002039,0,song_2039_KinmiraiHappyEnd,play_2039_KinmiraiHappyEnd,1
32002039,0,song_2039_KinmiraiHappyEnd,select_2039_KinmiraiHappyEnd,1
31002040,0,song_2040_Kowareyasuki,play_2040_Kowareyasuki,1
32002040,0,song_2040_Kowareyasuki,select_2040_Kowareyasuki,1
31002041,0,song_2041_SkyJourney,play_2041_SkyJourney,1
32002041,0,song_2041_SkyJourney,select_2041_SkyJourney,1
31002042,0,song_2042_ShojoIjonoKoigaShitai,play_2042_ShojoIjonoKoigaShitai,1
32002042,0,song_2042_ShojoIjonoKoigaShitai,select_2042_ShojoIjonoKoigaShitai,1
31002043,0,song_2043_GalaxyHideAndSeek,play_2043_GalaxyHideAndSeek,1
32002043,0,song_2043_GalaxyHideAndSeek,select_2043_GalaxyHideAndSeek,1
31002044,0,song_2044_MirainoBokurahaShitteruyo,play_2044_MirainoBokurahaShitteruyo,1
32002044,0,song_2044_MirainoBokurahaShitteruyo,select_2044_MirainoBokurahaShitteruyo,1
31002045,0,song_2045_YukihaDokoniKiminoMuneni,play_2045_YukihaDokoniKiminoMuneni,1
32002045,0,song_2045_YukihaDokoniKiminoMuneni,select_2045_YukihaDokoniKiminoMuneni,1
31002046,0,song_2046_MyMaiTonight,play_2046_MyMaiTonight,1
32002046,0,song_2046_MyMaiTonight,select_2046_MyMaiTonight,1
31002047,0,song_2047_ShadowGateToLove,play_2047_ShadowGateToLove,1
32002047,0,song_2047_ShadowGateToLove,select_2047_ShadowGateToLove,1
