_id,_number,_type,_giveType,_value,_level,_amount,_masterReleaseLabelId
151003910,1,1,1,1,0,100,223122804
151004001,1,3,1,20001012,0,10,223121204
151004002,1,3,1,20001012,0,10,223121204
151004003,1,3,1,20001012,0,10,223121204
151004004,1,3,1,20001012,0,10,223121204
151004005,1,3,1,20001012,0,10,223121204
151004006,1,3,1,20001012,0,10,223121204
151004007,1,3,1,20001012,0,10,223121204
151004008,1,3,1,20001012,0,10,223121204
151004009,1,3,1,20001012,0,10,223121204
151004010,1,3,1,20001012,0,10,223121204
151004101,1,3,1,19100001,0,100,224011302
151004102,1,3,1,19100001,0,100,224011302
151004201,1,3,1,19100001,0,100,224011104
151004202,1,3,1,19100001,0,100,224011104
151004301,1,1,1,1,0,300,223120802
151004302,1,1,1,1,0,300,223120802
151004303,1,1,1,1,0,300,223120802
151004304,1,1,1,1,0,300,223120802
151004305,1,1,1,1,0,300,223120802
151004306,1,1,1,1,0,300,223120802
151004307,1,1,1,1,0,300,223120802
151004308,1,1,1,1,0,300,223120802
151004309,1,1,1,1,0,300,223120802
151004310,1,1,1,1,0,300,223120802
151004401,1,3,1,19100001,0,100,224012004
151004402,1,3,1,19100001,0,100,224012004
151004501,1,3,1,19100001,0,100,224021001
151004502,1,3,1,19100001,0,100,224021001
151004601,1,3,1,30010001,0,300,224020104
151004602,1,3,1,30010001,0,300,224020104
151004603,1,3,1,30010001,0,300,224020104
151004604,1,3,1,30010001,0,300,224020104
151004605,1,3,1,30010001,0,300,224020104
151004606,1,3,1,30010001,0,300,224020104
151004607,1,3,1,30010001,0,300,224020104
151004608,1,3,1,30010001,0,300,224020104
151004609,1,3,1,30010001,0,300,224020104
151004610,1,3,1,30010001,0,300,224020104
151004701,1,1,1,1,0,300,224020106
151004702,1,1,1,1,0,300,224020106
151004703,1,1,1,1,0,300,224020106
151004704,1,1,1,1,0,300,224020106
151004705,1,1,1,1,0,300,224020106
151004706,1,1,1,1,0,300,224020106
151004707,1,1,1,1,0,300,224020106
151004708,1,1,1,1,0,300,224020106
151004709,1,1,1,1,0,300,224020106
151004710,1,1,1,1,0,300,224020106
151005001,1,3,1,30010001,0,300,224030113
151005002,1,3,1,30010001,0,300,224030113
151005003,1,3,1,30010001,0,300,224030113
151005004,1,3,1,30010001,0,300,224030113
151005005,1,3,1,30010001,0,300,224030113
151005006,1,3,1,30010001,0,300,224030113
151005007,1,3,1,30010001,0,300,224030113
151005008,1,3,1,30010001,0,300,224030113
151005009,1,3,1,30010001,0,300,224030113
151005010,1,3,1,30010001,0,300,224030113
151005101,1,1,1,1,0,300,224030115
151005102,1,1,1,1,0,300,224030115
151005103,1,1,1,1,0,300,224030115
151005104,1,1,1,1,0,300,224030115
151005105,1,1,1,1,0,300,224030115
151005106,1,1,1,1,0,300,224030115
151005107,1,1,1,1,0,300,224030115
151005108,1,1,1,1,0,300,224030115
151005109,1,1,1,1,0,300,224030115
151005110,1,1,1,1,0,300,224030115
151005401,1,3,1,19100001,0,100,224022302
151005402,1,3,1,19100001,0,100,224022302
151005501,1,3,1,19100001,0,100,224030902
151005502,1,3,1,19100001,0,100,224030902
151005601,1,3,1,19100001,0,100,224033002
151005602,1,3,1,19100001,0,100,224033002
151005701,1,3,1,15020001,0,5,224030117
151005702,1,3,1,15020001,0,1,224030117
151005703,1,3,1,15020001,0,1,224030117
151005704,1,3,1,15020001,0,1,224030117
151005705,1,3,1,15020001,0,1,224030117
151005706,1,3,1,15020001,0,1,224030117
151005707,1,3,1,15020001,0,1,224030117
151005708,1,3,1,15020001,0,1,224030117
151005709,1,3,1,15020001,0,1,224030117
151005710,1,3,1,15020001,0,1,224030117
151005711,1,3,1,15020001,0,1,224030117
151005712,1,3,1,15020001,0,1,224030117
151005713,1,3,1,15020001,0,1,224030117
151005714,1,3,1,15020001,0,1,224030117
151005715,1,3,1,15020001,0,1,224030117
151005716,1,3,1,15020001,0,1,224030117
151005717,1,3,1,15020001,0,1,224030117
151005718,1,3,1,15020001,0,1,224030117
151005719,1,3,1,15020001,0,1,224030117
151005720,1,3,1,15020001,0,1,224030117
151005721,1,3,1,15020001,0,1,224030117
151005722,1,3,1,15020001,0,1,224030117
151005723,1,3,1,15020001,0,1,224030117
151005724,1,3,1,15020001,0,1,224030117
151005725,1,3,1,15020001,0,1,224030117
151005726,1,3,1,15020001,0,1,224030117
151005727,1,3,1,15020001,0,1,224030117
151005728,1,3,1,15020001,0,1,224030117
151005729,1,3,1,15020001,0,1,224030117
151005730,1,3,1,15020001,0,1,224030117
151005801,1,3,1,19100001,0,700,224030117
151005802,1,3,1,19100001,0,700,224030117
151005803,1,3,1,19100001,0,700,224030117
151005804,1,3,1,19100001,0,700,224030117
151005805,1,3,1,19100001,0,700,224030117
151005806,1,3,1,19100001,0,700,224030117
151005807,1,3,1,19100001,0,700,224030117
151005808,1,3,1,19100001,0,700,224030117
151005809,1,3,1,19100001,0,700,224030117
151005810,1,3,1,19100001,0,700,224030117
151005811,1,3,1,19100001,0,700,224030117
151005812,1,3,1,19100001,0,700,224030117
151005813,1,3,1,19100001,0,700,224030117
151005814,1,3,1,19100001,0,700,224030117
151005815,1,3,1,19100001,0,700,224030117
151005816,1,3,1,19100001,0,700,224030117
151005817,1,3,1,19100001,0,700,224030117
151005818,1,3,1,19100001,0,700,224030117
151005819,1,3,1,19100001,0,700,224030117
151005820,1,3,1,19100001,0,700,224030117
151005821,1,3,1,19100001,0,700,224030117
151005822,1,3,1,19100001,0,700,224030117
151005823,1,3,1,19100001,0,700,224030117
151005824,1,3,1,19100001,0,700,224030117
151005825,1,3,1,19100001,0,700,224030117
151005826,1,3,1,19100001,0,700,224030117
151005827,1,3,1,19100001,0,700,224030117
151005828,1,3,1,19100001,0,700,224030117
151005829,1,3,1,19100001,0,700,224030117
151005830,1,3,1,19100001,0,700,224030117
151005901,1,1,1,1,0,500,224031605
151006001,1,1,1,1,0,500,224031702
151006101,1,1,1,1,0,500,224031802
151006201,1,1,1,1,0,500,224031902
152000101,1,4,1,1,0,10000,223041903
152000102,1,12,1,101,0,300,223041903
152000103,1,12,1,101,0,300,223041903
152000104,1,12,1,101,0,300,223041903
152000105,1,12,1,101,0,300,223041903
152000106,1,12,1,101,0,300,223041903
152000107,1,12,1,101,0,300,223041903
152000108,1,12,1,101,0,300,223041903
152000109,1,12,1,101,0,300,223041903
152000110,1,12,1,101,0,300,223041903
152000201,1,4,1,1,0,10000,223043004
152000202,1,12,1,102,0,300,223043004
152000203,1,12,1,102,0,300,223043004
152000204,1,12,1,102,0,300,223043004
152000205,1,12,1,102,0,300,223043004
152000206,1,12,1,102,0,300,223043004
152000207,1,12,1,102,0,300,223043004
152000208,1,12,1,102,0,300,223043004
152000209,1,12,1,102,0,300,223043004
152000210,1,12,1,102,0,300,223043004
152000301,1,3,1,20000001,0,3,223051101
152000302,1,3,1,21000001,0,2,223051101
152000303,1,3,1,20000001,0,7,223051101
152000304,1,3,1,21000001,0,3,223051101
152000401,1,4,1,1,0,10000,223051504
152000402,1,12,1,104,0,300,223051504
152000403,1,12,1,104,0,300,223051504
152000404,1,12,1,104,0,300,223051504
152000405,1,12,1,104,0,300,223051504
152000406,1,12,1,104,0,300,223051504
152000407,1,12,1,104,0,300,223051504
152000408,1,12,1,104,0,300,223051504
152000409,1,12,1,104,0,300,223051504
152000410,1,12,1,104,0,300,223051504
152000501,1,3,1,20000001,0,3,223052601
152000502,1,3,1,21000001,0,2,223052601
152000503,1,3,1,20000001,0,7,223052601
152000504,1,3,1,21000001,0,3,223052601
152000601,1,4,1,1,0,10000,223053104
152000602,1,12,1,106,0,300,223053104
152000603,1,12,1,106,0,300,223053104
152000604,1,12,1,106,0,300,223053104
152000605,1,12,1,106,0,300,223053104
152000606,1,12,1,106,0,300,223053104
152000607,1,12,1,106,0,300,223053104
152000608,1,12,1,106,0,300,223053104
152000609,1,12,1,106,0,300,223053104
152000610,1,12,1,106,0,300,223053104
152000701,1,3,1,20000001,0,3,223061101
152000702,1,3,1,21000001,0,2,223061101
152000703,1,3,1,20000001,0,7,223061101
152000704,1,3,1,21000001,0,3,223061101
152000705,1,3,1,20000001,0,3,223061101
152000706,1,3,1,21000001,0,5,223061101
152000707,1,3,1,20000001,0,7,223061101
152000801,1,4,1,1,0,10000,223061504
152000802,1,3,1,20001004,0,3,223061504
152000803,1,3,1,20001004,0,3,223061504
152000804,1,3,1,20001004,0,3,223061504
152000805,1,3,1,20001004,0,3,223061504
152000806,1,3,1,20001004,0,3,223061504
152000807,1,3,1,20001004,0,3,223061504
152000808,1,3,1,20001004,0,3,223061504
152000809,1,3,1,20001004,0,3,223061504
152000810,1,3,1,20001004,0,3,223061504
152000901,1,4,1,1,0,10000,223063004
152000902,1,12,1,109,0,300,223063004
152000903,1,12,1,109,0,300,223063004
152000904,1,12,1,109,0,300,223063004
152000905,1,12,1,109,0,300,223063004
152000906,1,12,1,109,0,300,223063004
152000907,1,12,1,109,0,300,223063004
152000908,1,12,1,109,0,300,223063004
152000909,1,12,1,109,0,300,223063004
152000910,1,12,1,109,0,300,223063004
152001001,1,3,1,20000001,0,3,223071101
152001002,1,3,1,21000001,0,2,223071101
152001003,1,3,1,20000001,0,7,223071101
152001004,1,3,1,21000001,0,3,223071101
152001101,1,4,1,1,0,10000,223071505
152001102,1,3,1,20001005,0,3,223071505
152001103,1,3,1,20001005,0,3,223071505
152001104,1,3,1,20001005,0,3,223071505
152001105,1,3,1,20001005,0,3,223071505
152001106,1,3,1,20001005,0,3,223071505
152001107,1,3,1,20001005,0,3,223071505
152001108,1,3,1,20001005,0,3,223071505
152001109,1,3,1,20001005,0,3,223071505
152001110,1,3,1,20001005,0,3,223071505
152001201,1,3,1,20000001,0,3,223072601
152001202,1,3,1,21000001,0,2,223072601
152001203,1,3,1,20000001,0,7,223072601
152001204,1,3,1,21000001,0,3,223072601
152001301,1,4,1,1,0,10000,223073104
152001302,1,12,1,113,0,300,223073104
152001303,1,12,1,113,0,300,223073104
152001304,1,12,1,113,0,300,223073104
152001305,1,12,1,113,0,300,223073104
152001306,1,12,1,113,0,300,223073104
152001307,1,12,1,113,0,300,223073104
152001308,1,12,1,113,0,300,223073104
152001309,1,12,1,113,0,300,223073104
152001310,1,12,1,113,0,300,223073104
152001401,1,3,1,20000001,0,3,223081101
152001402,1,3,1,21000001,0,2,223081101
152001403,1,3,1,20000001,0,7,223081101
152001404,1,3,1,21000001,0,3,223081101
152001501,1,4,1,1,0,10000,223081504
152001502,1,3,1,20001006,0,3,223081504
152001503,1,3,1,20001006,0,3,223081504
152001504,1,3,1,20001006,0,3,223081504
152001505,1,3,1,20001006,0,3,223081504
152001506,1,3,1,20001006,0,3,223081504
152001507,1,3,1,20001006,0,3,223081504
152001508,1,3,1,20001006,0,3,223081504
152001509,1,3,1,20001006,0,3,223081504
152001510,1,3,1,20001006,0,3,223081504
152001601,1,3,1,20000001,0,3,223082601
152001602,1,3,1,21000001,0,2,223082601
152001603,1,3,1,20000001,0,7,223082601
152001604,1,3,1,21000001,0,3,223082601
152001701,1,4,1,1,0,10000,223083104
152001702,1,12,1,117,0,300,223083104
152001703,1,12,1,117,0,300,223083104
152001704,1,12,1,117,0,300,223083104
152001705,1,12,1,117,0,300,223083104
152001706,1,12,1,117,0,300,223083104
152001707,1,12,1,117,0,300,223083104
152001708,1,12,1,117,0,300,223083104
152001709,1,12,1,117,0,300,223083104
152001710,1,12,1,117,0,300,223083104
152001801,1,3,1,20000001,0,3,223091101
152001802,1,3,1,21000001,0,2,223091101
152001803,1,3,1,20000001,0,7,223091101
152001804,1,3,1,21000001,0,3,223091101
152001901,1,4,1,1,0,10000,223091504
152001902,1,3,1,20001007,0,3,223091504
152001903,1,3,1,20001007,0,3,223091504
152001904,1,3,1,20001007,0,3,223091504
152001905,1,3,1,20001007,0,3,223091504
152001906,1,3,1,20001007,0,3,223091504
152001907,1,3,1,20001007,0,3,223091504
152001908,1,3,1,20001007,0,3,223091504
152001909,1,3,1,20001007,0,3,223091504
152001910,1,3,1,20001007,0,3,223091504
152002001,1,3,1,20000001,0,3,223092601
152002002,1,3,1,21000001,0,2,223092601
152002003,1,3,1,20000001,0,7,223092601
152002004,1,3,1,21000001,0,3,223092601
152002101,1,4,1,1,0,10000,223093004
152002102,1,12,1,121,0,300,223093004
152002103,1,12,1,121,0,300,223093004
152002104,1,12,1,121,0,300,223093004
152002105,1,12,1,121,0,300,223093004
152002106,1,12,1,121,0,300,223093004
152002107,1,12,1,121,0,300,223093004
152002108,1,12,1,121,0,300,223093004
152002109,1,12,1,121,0,300,223093004
152002110,1,12,1,121,0,300,223093004
152002201,1,3,1,20000001,0,3,223101101
152002202,1,3,1,21000001,0,2,223101101
152002203,1,3,1,20000001,0,7,223101101
152002204,1,3,1,21000001,0,3,223101101
152002301,1,4,1,1,0,10000,223101508
152002302,1,12,1,123,0,300,223101508
152002303,1,12,1,123,0,300,223101508
152002304,1,12,1,123,0,300,223101508
152002305,1,12,1,123,0,300,223101508
152002306,1,12,1,123,0,300,223101508
152002307,1,12,1,123,0,300,223101508
152002308,1,12,1,123,0,300,223101508
152002309,1,12,1,123,0,300,223101508
152002310,1,12,1,123,0,300,223101508
152002401,1,3,1,20000001,0,3,223102601
152002402,1,3,1,21000001,0,2,223102601
152002403,1,3,1,20000001,0,7,223102601
152002404,1,3,1,21000001,0,3,223102601
152002501,1,4,1,1,0,10000,223103104
152002502,1,12,1,125,0,300,223103104
152002503,1,12,1,125,0,300,223103104
152002504,1,12,1,125,0,300,223103104
152002505,1,12,1,125,0,300,223103104
152002506,1,12,1,125,0,300,223103104
152002507,1,12,1,125,0,300,223103104
152002508,1,12,1,125,0,300,223103104
152002509,1,12,1,125,0,300,223103104
152002510,1,12,1,125,0,300,223103104
152002601,1,3,1,20000001,0,3,223111101
152002602,1,3,1,21000001,0,2,223111101
152002603,1,3,1,20000001,0,7,223111101
152002604,1,3,1,21000001,0,3,223111101
152002701,1,4,1,1,0,10000,223111504
152002702,1,3,1,22001001,0,1,223111504
152002703,1,3,1,22001001,0,1,223111504
152002704,1,3,1,22001001,0,1,223111504
152002705,1,3,1,22001001,0,1,223111504
152002706,1,3,1,22001001,0,1,223111504
152002707,1,3,1,22001001,0,1,223111504
152002708,1,3,1,22001001,0,1,223111504
152002709,1,3,1,22001001,0,1,223111504
152002710,1,3,1,22001001,0,1,223111504
152002801,1,3,1,20000001,0,3,223112601
152002802,1,3,1,21000001,0,2,223112601
152002803,1,3,1,20000001,0,7,223112601
152002804,1,3,1,21000001,0,3,223112601
152002901,1,4,1,1,0,10000,223113004
152002902,1,12,1,129,0,300,223113004
152002903,1,12,1,129,0,300,223113004
152002904,1,12,1,129,0,300,223113004
152002905,1,12,1,129,0,300,223113004
152002906,1,12,1,129,0,300,223113004
152002907,1,12,1,129,0,300,223113004
152002908,1,12,1,129,0,300,223113004
152002909,1,12,1,129,0,300,223113004
152002910,1,12,1,129,0,300,223113004
152003001,1,3,1,20000001,0,3,223121102
152003002,1,3,1,21000001,0,2,223121102
152003003,1,3,1,20000001,0,7,223121102
152003004,1,3,1,21000001,0,3,223121102
152003101,1,4,1,1,0,10000,223121507
152003102,1,3,1,20001011,0,3,223121507
152003103,1,3,1,20001011,0,3,223121507
152003104,1,3,1,20001011,0,3,223121507
152003105,1,3,1,20001011,0,3,223121507
152003106,1,3,1,20001011,0,3,223121507
152003107,1,3,1,20001011,0,3,223121507
152003108,1,3,1,20001011,0,3,223121507
152003109,1,3,1,20001011,0,3,223121507
152003110,1,3,1,20001011,0,3,223121507
152003201,1,3,1,20000001,0,3,223122603
152003202,1,3,1,21000001,0,2,223122603
152003203,1,3,1,20000001,0,7,223122603
152003204,1,3,1,21000001,0,3,223122603
152003301,1,4,1,1,0,10000,223123104
152003302,1,12,1,133,0,300,223123104
152003303,1,12,1,133,0,300,223123104
152003304,1,12,1,133,0,300,223123104
152003305,1,12,1,133,0,300,223123104
152003306,1,12,1,133,0,300,223123104
152003307,1,12,1,133,0,300,223123104
152003308,1,12,1,133,0,300,223123104
152003309,1,12,1,133,0,300,223123104
152003310,1,12,1,133,0,300,223123104
152003401,1,3,1,20000001,0,3,224011106
152003402,1,3,1,21000001,0,2,224011106
152003403,1,3,1,20000001,0,7,224011106
152003404,1,3,1,21000001,0,3,224011106
152003501,1,4,1,1,0,10000,224011504
152003502,1,3,1,22001003,0,1,224011504
152003503,1,3,1,22001003,0,1,224011504
152003504,1,3,1,22001003,0,1,224011504
152003505,1,3,1,22001003,0,1,224011504
152003506,1,3,1,22001003,0,1,224011504
152003507,1,3,1,22001003,0,1,224011504
152003508,1,3,1,22001003,0,1,224011504
152003509,1,3,1,22001003,0,1,224011504
152003510,1,3,1,22001003,0,1,224011504
152003601,1,3,1,20000001,0,3,224012702
152003602,1,3,1,21000001,0,2,224012702
152003603,1,3,1,20000001,0,7,224012702
152003604,1,3,1,21000001,0,3,224012702
152003701,1,4,1,1,0,10000,224013104
152003702,1,12,1,137,0,300,224013104
152003703,1,12,1,137,0,300,224013104
152003704,1,12,1,137,0,300,224013104
152003705,1,12,1,137,0,300,224013104
152003706,1,12,1,137,0,300,224013104
152003707,1,12,1,137,0,300,224013104
152003708,1,12,1,137,0,300,224013104
152003709,1,12,1,137,0,300,224013104
152003710,1,12,1,137,0,300,224013104
152003801,1,3,1,20000001,0,3,224021006
152003802,1,3,1,21000001,0,2,224021006
152003803,1,3,1,20000001,0,7,224021006
152003804,1,3,1,21000001,0,3,224021006
152003901,1,4,1,1,0,10000,224021404
152003902,1,3,1,22001004,0,1,224021404
152003903,1,3,1,22001004,0,1,224021404
152003904,1,3,1,22001004,0,1,224021404
152003905,1,3,1,22001004,0,1,224021404
152003906,1,3,1,22001004,0,1,224021404
152003907,1,3,1,22001004,0,1,224021404
152003908,1,3,1,22001004,0,1,224021404
152003909,1,3,1,22001004,0,1,224021404
152004001,1,3,1,20000001,0,3,224022305
152004002,1,3,1,21000001,0,2,224022305
152004003,1,3,1,20000001,0,7,224022305
152004004,1,3,1,21000001,0,3,224022305
152004005,1,3,1,20000001,0,3,224022305
152004006,1,3,1,21000001,0,5,224022305
152004007,1,3,1,20000001,0,7,224022305
152004101,1,4,1,1,0,10000,224030104
152004102,1,12,1,141,0,300,224030104
152004103,1,12,1,141,0,300,224030104
152004104,1,12,1,141,0,300,224030104
152004105,1,12,1,141,0,300,224030104
152004106,1,12,1,141,0,300,224030104
152004107,1,12,1,141,0,300,224030104
152004108,1,12,1,141,0,300,224030104
152004109,1,12,1,141,0,300,224030104
152004110,1,12,1,141,0,300,224030104
152000001,1,1,1,0,0,50,1
152000002,1,1,1,0,0,50,1
152000003,1,1,1,0,0,50,1
152000004,1,1,1,0,0,50,1
152000005,1,1,1,0,0,50,1
152000006,1,1,1,0,0,50,1
152000007,1,1,1,0,0,50,1
152000008,1,1,1,0,0,50,1
152000009,1,1,1,0,0,50,1
152000010,1,1,1,0,0,50,1
152000011,1,1,1,0,0,50,1
152000012,1,1,1,0,0,50,1
152000013,1,1,1,0,0,50,1
152000014,1,1,1,0,0,50,1
152000015,1,1,1,0,0,50,1
152000016,1,1,1,0,0,50,1
152000017,1,1,1,0,0,50,1
152000018,1,1,1,0,0,50,1
152000019,1,1,1,0,0,50,1
152000020,1,1,1,0,0,50,1
153000101,1,1,1,0,0,500,123080301
153000201,1,1,1,0,0,500,123102101
153000301,1,1,1,0,0,500,123091201
153000401,1,1,1,0,0,500,124031501
153000501,1,1,1,0,0,500,123110101
153000601,1,1,1,0,0,500,124041901
153000701,1,1,1,0,0,500,123060901
153000801,1,1,1,0,0,500,124011701
153000901,1,1,1,0,0,500,123072201
153001001,1,1,1,0,0,500,123080101
153001101,1,1,1,0,0,500,123091901
153001201,1,1,1,0,0,500,124021001
153001301,1,1,1,0,0,500,124010101
153001401,1,1,1,0,0,500,124041701
153001501,1,1,1,0,0,500,123071301
153001601,1,1,1,0,0,500,124030401
153001701,1,1,1,0,0,500,123061301
153001801,1,1,1,0,0,500,123092101
153001901,1,1,1,0,0,500,124030101
153002001,1,1,1,0,0,500,124012301
153002101,1,1,1,0,0,500,124040301
153002201,1,1,1,0,0,500,123062901
153002301,1,1,1,0,0,500,123053001
153002401,1,1,1,0,0,500,123121601
153002501,1,1,1,0,0,500,123080801
153002601,1,1,1,0,0,500,124020501
153002701,1,1,1,0,0,500,123111301
153002801,1,1,1,0,0,500,123100501
153002901,1,1,1,0,0,500,123120601
153003001,1,1,1,0,0,500,124021501
153003101,1,1,1,0,0,500,123050101
153003201,1,1,1,0,0,500,123071701
153003301,1,1,1,0,0,500,124022501
153003401,1,1,1,0,0,500,123092801
153003501,1,1,1,0,0,500,123112401
153003601,1,1,1,0,0,500,124041001
153003701,1,1,1,0,0,500,123102901
153003801,1,1,1,0,0,500,123061701
153003901,1,1,1,0,0,500,123080701
153004001,1,1,1,0,0,500,123091903
153004101,1,1,1,0,0,500,124012001
153004201,1,1,1,0,0,500,123122801
154000101,1,1,1,0,0,100,223101102
154000201,1,1,1,0,0,100,223101201
154000301,1,1,1,0,0,100,223101302
154000401,1,1,1,0,0,100,223101401
154000501,1,1,1,0,0,100,223101511
154000601,1,1,1,0,0,100,223101606
154000701,1,1,1,0,0,100,223101703
154000801,1,1,1,0,0,100,223101802
154000901,1,1,1,0,0,100,223101901
154001001,1,1,1,0,0,100,223102001
154001101,1,1,1,0,0,100,223102105
154001201,1,1,1,0,0,100,223102201
154001301,1,1,1,0,0,100,223102301
154001401,1,1,1,0,0,100,223102403
154001501,1,1,1,0,0,100,223102503
154001601,1,1,1,0,0,100,223102602
154001701,1,1,1,0,0,100,223102701
154001801,1,1,1,0,0,100,223102801
154001901,1,1,1,0,0,100,223102904
154002001,1,1,1,0,0,100,223103002
154002101,1,1,1,0,0,100,223103110
154002201,1,1,1,0,0,100,223110105
154002301,1,1,1,0,0,100,223110201
154002401,1,1,1,0,0,100,223110301
154002501,1,1,1,0,0,100,223110401
154002601,1,1,1,0,0,100,223110501
154002701,1,1,1,0,0,100,223110601
154002801,1,1,1,0,0,100,223110703
154002901,1,1,1,0,0,100,223110802
154003001,1,1,1,0,0,100,223110901
