_id,_num,_masterVoiceId,_masterCharacterId,_systemVoiceType,_value,_textJa,_textEn,_masterReleaseLabelId
1,93,40001093,1001,23,9,今日は十五夜だよ。まんまるのお月様って、ちょっと穂むらのおまんじゅうっぽいよね〜,,1
1,94,40001094,1001,23,10,ハロウィンだから、仮装してお菓子をもらいたいなあ！　二人でお揃いの仮装しようよ〜♪,,1
1,95,40001095,1001,23,11,サンタさんって、プレゼントがいーっぱいの倉庫を持ってると思うんだ。行ってみたいな〜,,1
1,96,40001096,1001,23,12,今年一年、とっても楽しかったな♪今年最後の思い出に、一緒に年越しそば食べようよっ,,1
1,97,40001097,1001,23,13,お誕生日をお祝いしてもらえると、生きてて良かった〜って思っちゃう！　うーーん、幸せだっ♪,,1
1,98,40001098,1001,23,14,今日は絵里ちゃんのお誕生日なんだ。みんなでいっぱいお祝いして、ビックリさせちゃおうっ♪,,1
1,99,40001099,1001,23,15,ことりちゃん、お誕生日おめでとう♪　かわいくてしっかり者のことりちゃんがみんな大好きだよ,,1
1,100,40001100,1001,23,16,海未ちゃん、お誕生日おめでとうっ！　10年先も、20年先も、ずっとずーっと仲良しでいようね！,,1
1,101,40001101,1001,23,17,凛ちゃんお誕生日おめでとう！　これからも、元気いっぱいの凛ちゃんとずっと一緒にいたいなあ♪,,1
1,102,40001102,1001,23,18,ハッピーバースデー真姫ちゃん♪　みんな、真姫ちゃんのピアノと声がだーいすきなんだよ,,1
1,103,40001103,1001,23,19,今日は希ちゃんのお誕生日だよ〜！　うふふふ。みんなでお肉食べにいこーって約束してるんだ！！,,1
1,104,40001104,1001,23,20,花陽ちゃん、ハッピーバースデー！！　今日のスイーツバイキング、いーーーっぱい食べようね,,1
1,105,40001105,1001,23,21,にこちゃんのお誕生日だから、みんなでにっこにっこにー☆するんだよ。さあ、みなさんご一緒にっ,,1
1,106,40001106,1001,23,52,今日のイベント、みんなで最高に盛り上げていくよ！　あなたも最高の写真、よろしくね！,,223062402
1,107,40001107,1001,23,53,私がここまで走ってこられたのは、あなたのおかげだよ。これからもよろしくね,,223101514
2,1,40002001,1002,0,0,小さい頃は賢いかわいいエリーチカ、なんて呼ばれていたわ,,1
2,2,40002002,1002,1,0,遠慮せずに見てもいいのよ？,,1
2,3,40002003,1002,0,0,生徒会長って大変そうに見えるでしょ？……実際結構大変なのよね,,1
2,4,40002004,1002,1,0,私たちの想い、みんなに受け取ってもらいましょう♪,,1
2,5,40002005,1002,0,0,音ノ木坂学院では私が生徒会長、希が副会長をしているの,,1
2,6,40002006,1002,1,0,スクールアイドルといえど、真剣さは折り紙付きよ♪,,1
2,7,40002007,1002,2,0,どうしたの？私に見惚れちゃった？,,1
2,8,40002008,1002,3,0,ライブが近づくにつれ、緊張感が高まるの……。本番はいい緊張を保ったまま迎えたいわね,,1
2,9,40002009,1002,4,0,どんなことでも、あたらしいことに挑戦する勇気は必要よね,,1
2,10,40002010,1002,5,0,ちゃんと見ていてくれないとダメよ？,,1
2,11,40002011,1002,6,0,キミと話してると、あっという間に時間がたってしまうの。私、すごく楽しいみたい♪,,1
2,12,40002012,1002,7,0,μ'sがここまでこられたのも、あなたのおかげよ,,1
2,13,40002013,1002,8,0,キミと一緒にスクールアイドルを頑張ってるときが、一番幸せ……かな,,1
2,14,40002014,1002,9,0,もう一度……キミの手を握ってもいい？,,1
2,15,40002015,1002,10,0,私がここで感じている想い、キミにも知って欲しいって思っているのよ,,1
2,16,40002016,1002,11,0,体調崩してない？私？私はもちろん完璧よ,,1
2,17,40002017,1002,12,0,さあ、アイ活を始めるわよ,,1
2,18,40002018,1002,13,0,おつかれさま、なかなかいい活躍だったわね,,1
2,19,40002019,1002,14,0,おはよう。今日もいい一日にしましょうね,,1
2,20,40002020,1002,15,0,まだまだここから。ビシバシ行くわよ！,,1
2,21,40002021,1002,16,0,さあ、これからどうするのかしら？,,1
2,22,40002022,1002,17,0,もう寝る時間よ？寝ないと明日に響くんだからね,,1
2,23,40002023,1002,19,0,あたたかくていいわね,,1
2,24,40002024,1002,20,0,暑いからってだれてちゃダメよ？,,1
2,25,40002025,1002,21,0,この季節って学校行事が多いのよね…,,1
2,26,40002026,1002,22,0,体調管理は万全にね？,,1
2,27,40002027,1002,18,0,サポートは私に任せて,,1
2,28,40002028,1002,18,0,呼んだかしら？,,1
2,29,40002029,1002,18,0,ふふっどうしたの？,,1
2,30,40002030,1002,18,0,ちょっと！どこ触ってるのよ？,,1
2,31,40002031,1002,18,0,きゃっ！ど、どうしたのよ？,,1
2,32,40002032,1002,18,0,なにか用かしら？,,1
2,33,40002033,1002,18,0,……怒るわよ？,,1
2,34,40002034,1002,18,0,いい加減にしないと…ね？,,1
2,35,40002035,1002,18,0,もう…せっかちなんだから,,1
2,36,40002036,1002,18,0,ひゃ！も、もう！いきなりはダーメ,,1
2,37,40002037,1002,18,0,あら、こんなところで…ダ・イ・タ・ン,,1
2,38,40002038,1002,24,0,ストーリーの続きを見てみない？,,1
2,39,40002039,1002,25,0,課題をしっかり確認して、頑張りましょう,,1
2,40,40002040,1002,26,0,まだライブができるみたいよ,,1
2,41,40002041,1002,27,0,早くライブがしたいわ。キミも見たいと思ってくれるでしょ？,,1
2,42,40002042,1002,28,0,もっと私に歌わせてほしいわ,,1
2,43,40002043,1002,29,0,まだ練習できるわよ。もう少し、頑張ってみない？,,1
2,44,40002044,1002,30,0,特別練習をしてみましょう,,1
2,45,40002045,1002,31,0,プレゼントが届いている？いったい何かしら？,,1
2,46,40002046,1002,32,0,勧誘をしてみましょう,,1
2,47,40002047,1002,33,0,あら、新しい情報よ,,1
2,48,40002048,1002,34,0,イベントね、それは楽しそうだわ。参加してみましょうか,,1
2,49,40002049,1002,35,0,ストーリーを選んでくれるかしら？,,1
2,50,40002050,1002,36,0,友達の様子を確認するのね、分かったわ,,1
2,51,40002051,1002,37,0,部員の管理は大切よ,,1
2,52,40002052,1002,46,0,ようこそ。絢瀬絵里よ。生徒会長をしているの,,1
2,53,40002053,1002,46,0,NO ELLIE NO LIFE♡,,1
2,54,40002054,1002,46,0,絢瀬絵里です♪,,1
2,55,40002055,1002,47,0,いくわ！,,1
2,56,40002056,1002,48,0,今ね♪,,1
2,57,40002057,1002,49,0,これでどう！？,,1
2,58,40002058,1002,40,0,行きましょう,,1
2,59,40002059,1002,40,0,頑張りましょう！,,1
2,60,40002060,1002,40,0,絶好調！,,1
2,61,40002061,1002,38,0,ライブ成功ね,,1
2,62,40002062,1002,38,0,キミのおかげかしら？,,1
2,63,40002063,1002,38,0,ちゃんと努力は付いてくるわ,,1
2,64,40002064,1002,38,0,物足りないわね♪,,1
2,65,40002065,1002,38,0,気分は最高！,,1
2,66,40002066,1002,39,0,……残念ね,,1
2,67,40002067,1002,39,0,まだまだやれることがあるはずよ,,1
2,68,40002068,1002,41,0,いいわね♪,,1
2,69,40002069,1002,41,0,ありがとう♪,,1
2,70,40002070,1002,41,0,好きよ？,,1
2,71,40002071,1002,41,0,ふふっ♪,,1
2,72,40002072,1002,41,0,素敵ね？,,1
2,73,40002073,1002,41,0,ハラショーよ♪,,1
2,74,40002074,1002,41,0,想いがはじけそう♪,,1
2,75,40002075,1002,42,0,キミとはもう…一心同体ね,,1
2,76,40002076,1002,42,0,世界で一番素敵な人よ♪,,1
2,77,40002077,1002,42,0,こんなに嬉しい気持ちになるなんて…,,1
2,78,40002078,1002,42,0,ずっと応援してくれるわよね？,,1
2,79,40002079,1002,42,0,一生、大事にしてよね？,,1
2,80,40002080,1002,42,0,ふふ…ゾクゾクするわね♪,,1
2,81,40002081,1002,42,0,私の魅力、伝わった？,,1
2,82,40002082,1002,43,0,まだまだここからよ！,,1
2,83,40002083,1002,44,0,キミに届け！,,1
2,84,40002084,1002,45,0,ハラショーだわ♪,,1
2,85,40002085,1002,23,1,あけましておめでとう！　ほらほら、寝てないで。初詣に行きましょ♪,,1
2,86,40002086,1002,23,2,悪い鬼が来ないように、気合いを入れて豆を投げるわよ！　鬼はー、そとっ！　うふふ。,,1
2,87,40002087,1002,23,3,バレンタインデーの時期はショーウィンドウもハートがいっぱいで、幸せな気分になるわよね♪,,1
2,88,40002088,1002,23,4,え？　私にはお内裏様の衣装が似合いそう？　……ふふ、それも結構悪くないかも♪,,1
2,89,40002089,1002,23,5,ふふ。ホワイトデー用のかわいいクッキーがあったから買ってきちゃった♪　キミも食べる？,,1
2,90,40002090,1002,23,6,こどもの日だからってはしゃいじゃって……うふふ、かわいいんだから,,1
2,91,40002091,1002,23,7,みんなが書いた短冊を取りまとめて、と……生徒会での癖がこういうところでも出ちゃうのよね,,1
2,92,40002092,1002,23,9,今日は十五夜ね。満月って白く輝いていて……希じゃないけど、やっぱりパワーを感じるかも,,1
2,93,40002093,1002,23,10,今日はハロウィン♪　……まさか、いたずらされたいなんて子はいないでしょうね？,,1
2,94,40002094,1002,23,11,メリークリスマス♪　キミと一緒にいられることが、私にとってのプレゼントかな♪,,1
2,95,40002095,1002,23,12,今年ももうすぐおしまいね。来年はもっともっと素敵な一年にしましょう♪,,1
2,96,40002096,1002,23,13,穂乃果、誕生日おめでとう！　みんなを惹きつける穂乃果の歌、今年もいっぱい聴きたいな,,1
2,97,40002097,1002,23,14,あら……私の誕生日だって覚えててくれたの？　嬉しいわ。今日は一緒に帰りましょ♪,,1
2,98,40002098,1002,23,15,ことり、誕生日おめでとう♪　パーティの支度をしなくっちゃ。今日はことりがプリンセスだわ♪,,1
2,99,40002099,1002,23,16,海未、ハッピーバースデー♪　しっかり者の海未は、μ'sに欠かせない大事な要なのよ♪,,1
2,100,40002100,1002,23,17,凛、誕生日おめでとう！　……あら？　何これ……ラーメンのぬいぐるみ……？,,1
2,101,40002101,1002,23,18,真姫はクールビューティに見えるけど、心に熱いものを秘めてるのよね。ハッピーバースデー♪,,1
2,102,40002102,1002,23,19,希、誕生日おめでとう♪いつも私の面倒をみてくれて、ありがとう。これからも……よろしくね,,1
2,103,40002103,1002,23,20,花陽、誕生日おめでとう！　あなたのマイペースなところ、私はとても好きよ♪,,1
2,104,40002104,1002,23,21,にこ、誕生日おめでとう。これからも、にこがにこらしくありますように……♪,,1
2,105,40002105,1002,23,52,ふふっ、キミがどんな記事を書いてくれるのか今から楽しみだわ♪　今日も全力で頑張るから楽しんでいってね,,223062402
2,106,40002106,1002,23,53,キミと出会えてよかったわ。キミの書く記事楽しみにしているの。これからも期待しているわ,,223101514
3,1,40003001,1003,0,0,練習でケガしたりしたら教えてくださいね？私が治療しちゃいますよ♪,,1
3,2,40003002,1003,1,0,あんまり見ないでください…。恥ずかしい…,,1
3,3,40003003,1003,0,0,私、結構手先が器用で、μ'ｓの衣装を 作ったりもしてるんです,,1
3,4,40003004,1003,1,0,私たちのステージで、みなさんを元気にしたいんです♪,,1
3,5,40003005,1003,0,0,穂乃果ちゃんと海未ちゃんは幼馴染なんです。小さいころからいつも一緒♪,,1
3,6,40003006,1003,1,0,私たちを導いて下さいね♪,,1
3,7,40003007,1003,2,0,ことりの歌声で、みんなのことを癒したいな♪,,1
3,8,40003008,1003,3,0,下校時間に空が明るいと〜、なんだか得した気分だよねっ！,,1
3,9,40003009,1003,4,0,ええっ！？伝説のメイドがいるらしい！？そ、そういうのはことりよく分からないの〜っ,,1
3,10,40003010,1003,5,0,ことり、お昼寝のときに夢をみちゃった♪もしかしたら、あなたと同じ夢かも……☆,,1
3,11,40003011,1003,6,0,……あなたといると、幸せの香りがします！,,1
3,12,40003012,1003,7,0,あなたが近くにいると、ことりはとても安心するの。ずっと一緒だったらいいのにな……☆,,1
3,13,40003013,1003,8,0,待ちました？…なーんて、デートの予行練習です♪,,1
3,14,40003014,1003,9,0,でも……ことりの一番はやっぱりいつでもあなたなんです♪,,1
3,15,40003015,1003,10,0,あなたに幸せをもらってるから、ことりもあなたに幸せをあげられたらいいなって思うんだ……☆,,1
3,16,40003016,1003,11,0,あなたの元気な顔が見れて嬉しいです,,1
3,17,40003017,1003,12,0,みんなが喜んでくれるように頑張ります♪,,1
3,18,40003018,1003,13,0,お疲れ様です♪頑張りすぎて、ないですか？,,1
3,19,40003019,1003,14,0,おはようございます！今日も頑張りましょう♪,,1
3,20,40003020,1003,15,0,ふあっ！べ、別に妄想とかしてないですよ？,,1
3,21,40003021,1003,16,0,あ、シャツのボタン取れかけてます……付けるから動かないでくださいね？,,1
3,22,40003022,1003,17,0,遅くまで起きてちゃダメですよ〜。早寝早起きが、健康の秘訣です,,1
3,23,40003023,1003,19,0,こんな季節はゆっくり過ごしたいですね,,1
3,24,40003024,1003,20,0,暑くないですか？ことりがあおいであげます♪,,1
3,25,40003025,1003,21,0,紅葉を見に行きませんか？,,1
3,26,40003026,1003,22,0,寒い！…風邪とか引いてませんか？,,1
3,27,40003027,1003,18,0,サポートはことりにおまかせです,,1
3,28,40003028,1003,18,0,お呼びでしょうか？,,1
3,29,40003029,1003,18,0,何かありました？,,1
3,30,40003030,1003,18,0,やっ…くすぐったいですよ〜,,1
3,31,40003031,1003,18,0,わわっ、びっくりしました…,,1
3,32,40003032,1003,18,0,な、なにするんですか〜？,,1
3,33,40003033,1003,18,0,や、やめてくださいよ〜,,1
3,34,40003034,1003,18,0,…今、何をしようとしたんですか？,,1
3,35,40003035,1003,18,0,…それ以上は妄想の中だけにしてください♪,,1
3,36,40003036,1003,18,0,きゃ、きゃー、そんなことされたら…,,1
3,37,40003037,1003,18,0,ちょ、ちょっとここでは……我慢してください,,1
3,38,40003038,1003,24,0,まだ読んでないストーリーがあるみたいです,,1
3,39,40003039,1003,25,0,課題を確認してくださいね,,1
3,40,40003040,1003,26,0,もう少し、ライブしませんか？,,1
3,41,40003041,1003,27,0,もっと歌いたいな♪　あなたに聞いてほしいの,,1
3,42,40003042,1003,28,0,μ'sのライブってやっぱり楽しいな。何度でもやりたくなっちゃう,,1
3,43,40003043,1003,29,0,練習、しませんか？もう少し、付き合ってほしいです,,1
3,44,40003044,1003,30,0,あ、特別練習ができるみたいですよ,,1
3,45,40003045,1003,31,0,プレゼントが届いているみたいですよ！,,1
3,46,40003046,1003,32,0,勧誘にいきましょう,,1
3,47,40003047,1003,33,0,新しい情報があるみたいです,,1
3,48,40003048,1003,34,0,イベント開催中、みたいですよ？参加しませんか？,,1
3,49,40003049,1003,35,0,読みたいストーリーを選んでくださいね,,1
3,50,40003050,1003,36,0,お友達はどうしてるでしょう？,,1
3,51,40003051,1003,37,0,部員のみなさんの様子が見られますよ,,1
3,52,40003052,1003,46,0,こんにちは♪南ことりです。あなたと会えて嬉しいな♪,,1
3,53,40003053,1003,46,0,あなたに寄り添うハートの薬箱♡,,1
3,54,40003054,1003,46,0,南ことりです♪,,1
3,55,40003055,1003,47,0,やったね♪,,1
3,56,40003056,1003,48,0,いきます！,,1
3,57,40003057,1003,49,0,今です♪,,1
3,58,40003058,1003,40,0,はじまりますよ♪,,1
3,59,40003059,1003,40,0,えいえいおー,,1
3,60,40003060,1003,40,0,練習の成果を発揮です！,,1
3,61,40003061,1003,38,0,ライブ成功です！,,1
3,62,40003062,1003,38,0,あなたが支えてくれたから…,,1
3,63,40003063,1003,38,0,みんなで頑張りました,,1
3,64,40003064,1003,38,0,すすめーすすめー！,,1
3,65,40003065,1003,38,0,楽しいね！,,1
3,66,40003066,1003,39,0,うぅ…失敗です…,,1
3,67,40003067,1003,39,0,まだまだ、ここからです！,,1
3,68,40003068,1003,41,0,頼っていいですか？,,1
3,69,40003069,1003,41,0,感謝です♪,,1
3,70,40003070,1003,41,0,大好きっ,,1
3,71,40003071,1003,41,0,えへへ♪,,1
3,72,40003072,1003,41,0,素敵です♪,,1
3,73,40003073,1003,41,0,きゃあー,,1
3,74,40003074,1003,41,0,やりました！,,1
3,75,40003075,1003,42,0,ぜーんぶ…あなたのおかげです,,1
3,76,40003076,1003,42,0,一緒にいると幸せなの♪,,1
3,77,40003077,1003,42,0,あなたとの…運命を感じます♪,,1
3,78,40003078,1003,42,0,あなたの力になりたいの,,1
3,79,40003079,1003,42,0,これからも私を導いてほしい♪,,1
3,80,40003080,1003,42,0,大切な…あなたのために,,1
3,81,40003081,1003,42,0,あなたの隣…とっても安心します,,1
3,82,40003082,1003,43,0,なにごとも練習あるのみ、ですよね。がんばりますっ,,1
3,83,40003083,1003,44,0,苦手なら、人一倍努力しなきゃ！　ことり、がんばります！,,1
3,84,40003084,1003,45,0,スクールアイドルって楽しいです！,,1
3,85,40003085,1003,23,1,ハッピーニューイヤーです♪　今年も楽しい一年にしましょうね〜,,1
3,86,40003086,1003,23,2,あはは……今日はみんな鬼と戦ってるみたい。ことりは凛ちゃんと一緒にお豆たべようっと,,1
3,87,40003087,1003,23,3,今日はバレンタインデーです♪　ことりの気持ちがいっぱい詰まったチョコレートをあげちゃいます,,1
3,88,40003088,1003,23,4,お雛様は、丁寧に扱ってくださいね。お人形をしまうのは、天気がいい日限定！です,,1
3,89,40003089,1003,23,5,今日はホワイトデーだから、マカロンいーっぱい作ってきました！　みんなたくさん食べてね♪,,1
3,90,40003090,1003,23,6,穂乃果ちゃんと一緒に作ったかしわ餅、美味しい♪　やっぱりこどもの日は、かしわ餅ですよね〜,,1
3,91,40003091,1003,23,7,ちょきちょき……はなよちゃんと一緒に七夕の飾りを作ってるんだ♪　次はお星様にしようっと,,1
3,92,40003092,1003,23,8,うふふ。今日は海未ちゃんの日ですよ〜海未ちゃんに似合いそうなパジャマを用意してきたの♪,,1
3,93,40003093,1003,23,9,丸めて、丸めて、出来上がり♪　十五夜には、お月見団子が欠かせないよね〜,,1
3,94,40003094,1003,23,10,トリックオアトリート☆　お菓子をくれないと、いたずらしちゃうぞ！っていう意味です♪,,1
3,95,40003095,1003,23,11,クリスマスですよー！　おっきな靴下は用意しましたか〜？,,1
3,96,40003096,1003,23,12,今年ももうすぐ終わりだね……。大みそかってちょっぴり切ない気持ちになっちゃうの,,1
3,97,40003097,1003,23,13,お誕生日おめでとう、穂乃果ちゃんっ♪これからも、かわいいかわいい穂乃果ちゃんでいてね♪,,1
3,98,40003098,1003,23,14,うふふ。美味しい美味しいケーキが焼けたよ♪今日は、絵里ちゃんのバースデーなんだ〜,,1
3,99,40003099,1003,23,15,ハッピー♪　ハッピー♪　今日はことりのお誕生日です♪みんなでおいしいケーキ食べようね〜,,1
3,100,40003100,1003,23,16,これから海未ちゃんのお誕生日会なの。海未ちゃん喜んでくれるかな？えへへ、顔がにやけちゃう,,1
3,101,40003101,1003,23,17,これ、ラーメンのぬいぐるみなの〜？　かわいい……♪　凛ちゃんのお誕生日にぴったりだね〜,,1
3,102,40003102,1003,23,18,ピアノが上手な真姫ちゃん。ピアノを弾くときの指が綺麗な真姫ちゃん♪　お誕生日おめでとう〜,,1
3,103,40003103,1003,23,19,希ちゃん、お誕生日おめでとう♪希ちゃんのおちゃめさんなところが、ことりは好きです♪,,1
3,104,40003104,1003,23,20,はなよちゃん、お誕生日おめでとう♪　今日はね、おにぎりのカタチのケーキを作ったんだ……☆,,1
3,105,40003105,1003,23,21,にこちゃんのお誕生日ケーキ、2のロー ソクと5のローソクで、にっこにっこに ーにしたんだよ♪,,1
3,106,40003106,1003,23,52,取材に来てくれたんだね、嬉しい♪　あなたが観てくれてるって思うと、ことり、もっと頑張れちゃう♪,,223062402
3,107,40003107,1003,23,53,記念日を大好きな人と過ごせて嬉しいな、次の記念日もことりと一緒にお祝いしてくれる？,,223101514
4,1,40004001,1004,0,0,弓を握った瞬間、心がすーっと落ち着くんです,,1
4,2,40004002,1004,1,0,ちょっとこの衣装……ぬ、布が少なすぎますよね…,,1
4,3,40004003,1004,0,0,弓道部とスクールアイドルとの両立は大変ですが、充実しています,,1
4,4,40004004,1004,1,0,みなさん喜んでくれているでしょうか…？,,1
4,5,40004005,1004,0,0,穂乃果の家は和菓子屋なのですが…そこのおまんじゅうが絶品なんです,,1
4,6,40004006,1004,1,0,あなたとならどんどん先に進める、そんな気がするんです,,1
4,7,40004007,1004,2,0,一緒にスクールアイドルの高みを目指しましょうね,,1
4,8,40004008,1004,3,0,早朝はラジオ体操をするのも、気持ちがいいものです。あなたも一緒にやりませんか？,,1
4,9,40004009,1004,4,0,私はスクールアイドルとして、まだまだ未熟みたいです,,1
4,10,40004010,1004,5,0,今日はどこかにお出かけしませんか？,,1
4,11,40004011,1004,6,0,じとーっ……あなたと離れたくないって言ったのに……,,1
4,12,40004012,1004,7,0,弓道と同じで、どの競技も最後は己との戦いになります。揺るがない精神を保ちたいですね,,1
4,13,40004013,1004,8,0,あなたの笑顔を見ると、元気が出てくるんです。笑顔の力って、すごいのですね,,1
4,14,40004014,1004,9,0,あなたと一緒にいられる幸せ……今、それを感じています,,1
4,15,40004015,1004,10,0,ずっとあなたのそばにいたいって言ったのに……私、待っていますから,,1
4,16,40004016,1004,11,0,調子はどうですか？私はバッチリです,,1
