_id,_cautionText,_masterReleaseLabelId
1110011,・登場する部員については「登場割合」をご確認ください。<br>・「通常勧誘」で登場する部員は重複する場合があります。<br>・登場割合は小数第五位を四捨五入して記載しています。<br>そのため、それぞれの登場割合を足した値と全体の登場割合の表示に差が生じる場合があります。<br>・登場割合は表示の関係上、合計が100％にならないことがあります。<br>・「通常勧誘」は登場割合に基づき1回ごとに抽選を行います。<br>例えば提供割合1％のメンバーが100回中1回かならず加入する仕組みではございません。<br>・登場割合につきましては登場割合タブにてご確認ください。<br>・「通常勧誘」実行後に強制終了、もしくは回線が切断され正常に勧誘リザルト画面が表示されなかった場合でも、勧誘は正しく実施されております。部員一覧やペンライトの個数をご確認下さい。<br>・本勧誘で登場する部員は、今後再登場する場合がございます。<br>・本勧誘は再販される場合がございます。<br>・開催期間及び内容は予告なく変更される場合がございます。<br>・勧誘チケットは画面右下の「チケットで勧誘」からご利用いただけます。<br>　「チケットで勧誘」内に表示されないチケットは、本勧誘ではご利用いただけません。<br>・すでに加入済の部員は2回目以降に加入する代わりに、レアリティに応じてペンライトが貰えます。<br>　R部員：20個<br>　SR部員：50個<br>　UR部員：500個<br>・獲得した勧誘ポイントは、勧誘終了時に自動で「スキルブック（中）」1個に変換されます。,223081501
1110012,・登場する部員については「登場割合」をご確認ください。<br>・「通常勧誘」で登場する部員は重複する場合があります。<br>・登場割合は小数第五位を四捨五入して記載しています。<br>そのため、それぞれの登場割合を足した値と全体の登場割合の表示に差が生じる場合があります。<br>・登場割合は表示の関係上、合計が100％にならないことがあります。<br>・「通常勧誘」は登場割合に基づき1回ごとに抽選を行います。<br>例えば提供割合1％のメンバーが100回中1回かならず加入する仕組みではございません。<br>・登場割合につきましては登場割合タブにてご確認ください。<br>・「通常勧誘」実行後に強制終了、もしくは回線が切断され正常に勧誘リザルト画面が表示されなかった場合でも、勧誘は正しく実施されております。部員一覧やペンライトの個数をご確認下さい。<br>・本勧誘で登場する部員は、今後再登場する場合がございます。<br>・本勧誘は再販される場合がございます。<br>・開催期間及び内容は予告なく変更される場合がございます。<br>・勧誘チケットは画面右下の「チケットで勧誘」からご利用いただけます。<br>　「チケットで勧誘」内に表示されないチケットは、本勧誘ではご利用いただけません。<br>・すでに加入済の部員は2回目以降に加入する代わりに、レアリティに応じてペンライトが貰えます。<br>　R部員：20個<br>　SR部員：50個<br>　UR部員：500個<br>・獲得した勧誘ポイントは、勧誘終了時に自動で「スキルブック（中）」1個に変換されます。,223083107
1110013,・登場する部員については「登場割合」をご確認ください。<br>・「通常勧誘」で登場する部員は重複する場合があります。<br>・登場割合は小数第五位を四捨五入して記載しています。<br>そのため、それぞれの登場割合を足した値と全体の登場割合の表示に差が生じる場合があります。<br>・登場割合は表示の関係上、合計が100％にならないことがあります。<br>・「通常勧誘」は登場割合に基づき1回ごとに抽選を行います。<br>例えば提供割合1％のメンバーが100回中1回かならず加入する仕組みではございません。<br>・登場割合につきましては登場割合タブにてご確認ください。<br>・「通常勧誘」実行後に強制終了、もしくは回線が切断され正常に勧誘リザルト画面が表示されなかった場合でも、勧誘は正しく実施されております。部員一覧やペンライトの個数をご確認下さい。<br>・本勧誘で登場する部員は、今後再登場する場合がございます。<br>・本勧誘は再販される場合がございます。<br>・開催期間及び内容は予告なく変更される場合がございます。<br>・勧誘チケットは画面右下の「チケットで勧誘」からご利用いただけます。<br>　「チケットで勧誘」内に表示されないチケットは、本勧誘ではご利用いただけません。<br>・すでに加入済の部員は2回目以降に加入する代わりに、レアリティに応じてペンライトが貰えます。<br>　R部員：20個<br>　SR部員：50個<br>　UR部員：500個<br>・獲得した勧誘ポイントは、勧誘終了時に自動で「スキルブック（中）」1個に変換されます。,223091501
1110014,・登場する部員については「登場割合」をご確認ください。<br>・「通常勧誘」で登場する部員は重複する場合があります。<br>・登場割合は小数第五位を四捨五入して記載しています。<br>そのため、それぞれの登場割合を足した値と全体の登場割合の表示に差が生じる場合があります。<br>・登場割合は表示の関係上、合計が100％にならないことがあります。<br>・「通常勧誘」は登場割合に基づき1回ごとに抽選を行います。<br>例えば提供割合1％のメンバーが100回中1回かならず加入する仕組みではございません。<br>・登場割合につきましては登場割合タブにてご確認ください。<br>・「通常勧誘」実行後に強制終了、もしくは回線が切断され正常に勧誘リザルト画面が表示されなかった場合でも、勧誘は正しく実施されております。部員一覧やペンライトの個数をご確認下さい。<br>・本勧誘で登場する部員は、今後再登場する場合がございます。<br>・本勧誘は再販される場合がございます。<br>・開催期間及び内容は予告なく変更される場合がございます。<br>・勧誘チケットは画面右下の「チケットで勧誘」からご利用いただけます。<br>　「チケットで勧誘」内に表示されないチケットは、本勧誘ではご利用いただけません。<br>・すでに加入済の部員は2回目以降に加入する代わりに、レアリティに応じてペンライトが貰えます。<br>　R部員：20個<br>　SR部員：50個<br>　UR部員：500個<br>・獲得した勧誘ポイントは、勧誘終了時に自動で「スキルブック（中）」1個に変換されます。,223093001
1110015,・登場する部員については「登場割合」をご確認ください。<br>・「通常勧誘」で登場する部員は重複する場合があります。<br>・登場割合は小数第五位を四捨五入して記載しています。<br>そのため、それぞれの登場割合を足した値と全体の登場割合の表示に差が生じる場合があります。<br>・登場割合は表示の関係上、合計が100％にならないことがあります。<br>・「通常勧誘」は登場割合に基づき1回ごとに抽選を行います。<br>例えば提供割合1％のメンバーが100回中1回かならず加入する仕組みではございません。<br>・登場割合につきましては登場割合タブにてご確認ください。<br>・「通常勧誘」実行後に強制終了、もしくは回線が切断され正常に勧誘リザルト画面が表示されなかった場合でも、勧誘は正しく実施されております。部員一覧やペンライトの個数をご確認下さい。<br>・本勧誘で登場する部員は、今後再登場する場合がございます。<br>・本勧誘は再販される場合がございます。<br>・開催期間及び内容は予告なく変更される場合がございます。<br>・勧誘チケットは画面右下の「チケットで勧誘」からご利用いただけます。<br>　「チケットで勧誘」内に表示されないチケットは、本勧誘ではご利用いただけません。<br>・すでに加入済の部員は2回目以降に加入する代わりに、レアリティに応じてペンライトが貰えます。<br>　R部員：20個<br>　SR部員：50個<br>　UR部員：500個<br>・獲得した勧誘ポイントは、勧誘終了時に自動で「スキルブック（中）」1個に変換されます。,223101505
1110016,・登場する部員については「登場割合」をご確認ください。<br>・「通常勧誘」で登場する部員は重複する場合があります。<br>・登場割合は小数第五位を四捨五入して記載しています。<br>そのため、それぞれの登場割合を足した値と全体の登場割合の表示に差が生じる場合があります。<br>・登場割合は表示の関係上、合計が100％にならないことがあります。<br>・「通常勧誘」は登場割合に基づき1回ごとに抽選を行います。<br>例えば提供割合1％のメンバーが100回中1回かならず加入する仕組みではございません。<br>・登場割合につきましては登場割合タブにてご確認ください。<br>・「通常勧誘」実行後に強制終了、もしくは回線が切断され正常に勧誘リザルト画面が表示されなかった場合でも、勧誘は正しく実施されております。部員一覧やペンライトの個数をご確認下さい。<br>・本勧誘で登場する部員は、今後再登場する場合がございます。<br>・本勧誘は再販される場合がございます。<br>・開催期間及び内容は予告なく変更される場合がございます。<br>・勧誘チケットは画面右下の「チケットで勧誘」からご利用いただけます。<br>　「チケットで勧誘」内に表示されないチケットは、本勧誘ではご利用いただけません。<br>・すでに加入済の部員は2回目以降に加入する代わりに、レアリティに応じてペンライトが貰えます。<br>　R部員：20個<br>　SR部員：50個<br>　UR部員：500個<br>・獲得した勧誘ポイントは、勧誘終了時に自動で「スキルブック（中）」1個に変換されます。,223103107
1110017,・登場する部員については「登場割合」をご確認ください。<br>・「通常勧誘」で登場する部員は重複する場合があります。<br>・登場割合は小数第五位を四捨五入して記載しています。<br>そのため、それぞれの登場割合を足した値と全体の登場割合の表示に差が生じる場合があります。<br>・登場割合は表示の関係上、合計が100％にならないことがあります。<br>・「通常勧誘」は登場割合に基づき1回ごとに抽選を行います。<br>例えば提供割合1％のメンバーが100回中1回かならず加入する仕組みではございません。<br>・登場割合につきましては登場割合タブにてご確認ください。<br>・「通常勧誘」実行後に強制終了、もしくは回線が切断され正常に勧誘リザルト画面が表示されなかった場合でも、勧誘は正しく実施されております。部員一覧やペンライトの個数をご確認下さい。<br>・本勧誘で登場する部員は、今後再登場する場合がございます。<br>・本勧誘は再販される場合がございます。<br>・開催期間及び内容は予告なく変更される場合がございます。<br>・勧誘チケットは画面右下の「チケットで勧誘」からご利用いただけます。<br>　「チケットで勧誘」内に表示されないチケットは、本勧誘ではご利用いただけません。<br>・すでに加入済の部員は2回目以降に加入する代わりに、レアリティに応じてペンライトが貰えます。<br>　R部員：20個<br>　SR部員：50個<br>　UR部員：500個<br>・獲得した勧誘ポイントは、勧誘終了時に自動で「スキルブック（中）」1個に変換されます。,223111501
1110018,・登場する部員については「登場割合」をご確認ください。<br>・「通常勧誘」で登場する部員は重複する場合があります。<br>・登場割合は小数第五位を四捨五入して記載しています。<br>そのため、それぞれの登場割合を足した値と全体の登場割合の表示に差が生じる場合があります。<br>・登場割合は表示の関係上、合計が100％にならないことがあります。<br>・「通常勧誘」は登場割合に基づき1回ごとに抽選を行います。<br>例えば提供割合1％のメンバーが100回中1回かならず加入する仕組みではございません。<br>・登場割合につきましては登場割合タブにてご確認ください。<br>・「通常勧誘」実行後に強制終了、もしくは回線が切断され正常に勧誘リザルト画面が表示されなかった場合でも、勧誘は正しく実施されております。部員一覧やペンライトの個数をご確認下さい。<br>・本勧誘で登場する部員は、今後再登場する場合がございます。<br>・本勧誘は再販される場合がございます。<br>・開催期間及び内容は予告なく変更される場合がございます。<br>・勧誘チケットは画面右下の「チケットで勧誘」からご利用いただけます。<br>　「チケットで勧誘」内に表示されないチケットは、本勧誘ではご利用いただけません。<br>・すでに加入済の部員は2回目以降に加入する代わりに、レアリティに応じてペンライトが貰えます。<br>　R部員：20個<br>　SR部員：50個<br>　UR部員：500個<br>・獲得した勧誘ポイントは、勧誘終了時に自動で「スキルブック（中）」1個に変換されます。,223113008
1110019,・登場する部員については「登場割合」をご確認ください。<br>・「通常勧誘」で登場する部員は重複する場合があります。<br>・登場割合は小数第五位を四捨五入して記載しています。<br>そのため、それぞれの登場割合を足した値と全体の登場割合の表示に差が生じる場合があります。<br>・登場割合は表示の関係上、合計が100％にならないことがあります。<br>・「通常勧誘」は登場割合に基づき1回ごとに抽選を行います。<br>例えば提供割合1％のメンバーが100回中1回かならず加入する仕組みではございません。<br>・登場割合につきましては登場割合タブにてご確認ください。<br>・「通常勧誘」実行後に強制終了、もしくは回線が切断され正常に勧誘リザルト画面が表示されなかった場合でも、勧誘は正しく実施されております。部員一覧やペンライトの個数をご確認下さい。<br>・本勧誘で登場する部員は、今後再登場する場合がございます。<br>・本勧誘は再販される場合がございます。<br>・開催期間及び内容は予告なく変更される場合がございます。<br>・勧誘チケットは画面右下の「チケットで勧誘」からご利用いただけます。<br>　「チケットで勧誘」内に表示されないチケットは、本勧誘ではご利用いただけません。<br>・すでに加入済の部員は2回目以降に加入する代わりに、レアリティに応じてペンライトが貰えます。<br>　R部員：20個<br>　SR部員：50個<br>　UR部員：500個<br>・獲得した勧誘ポイントは、勧誘終了時に自動で「スキルブック（中）」1個に変換されます。,223121513
1110020,・登場する部員については「登場割合」をご確認ください。<br>・「通常勧誘」で登場する部員は重複する場合があります。<br>・登場割合は小数第五位を四捨五入して記載しています。<br>そのため、それぞれの登場割合を足した値と全体の登場割合の表示に差が生じる場合があります。<br>・登場割合は表示の関係上、合計が100％にならないことがあります。<br>・「通常勧誘」は登場割合に基づき1回ごとに抽選を行います。<br>例えば提供割合1％のメンバーが100回中1回かならず加入する仕組みではございません。<br>・登場割合につきましては登場割合タブにてご確認ください。<br>・「通常勧誘」実行後に強制終了、もしくは回線が切断され正常に勧誘リザルト画面が表示されなかった場合でも、勧誘は正しく実施されております。部員一覧やペンライトの個数をご確認下さい。<br>・本勧誘で登場する部員は、今後再登場する場合がございます。<br>・本勧誘は再販される場合がございます。<br>・開催期間及び内容は予告なく変更される場合がございます。<br>・勧誘チケットは画面右下の「チケットで勧誘」からご利用いただけます。<br>　「チケットで勧誘」内に表示されないチケットは、本勧誘ではご利用いただけません。<br>・すでに加入済の部員は2回目以降に加入する代わりに、レアリティに応じてペンライトが貰えます。<br>　R部員：20個<br>　SR部員：50個<br>　UR部員：500個<br>・獲得した勧誘ポイントは、勧誘終了時に自動で「スキルブック（中）」1個に変換されます。,223123107
1110021,・登場する部員については「登場割合」をご確認ください。<br>・「通常勧誘」で登場する部員は重複する場合があります。<br>・登場割合は小数第五位を四捨五入して記載しています。<br>そのため、それぞれの登場割合を足した値と全体の登場割合の表示に差が生じる場合があります。<br>・登場割合は表示の関係上、合計が100％にならないことがあります。<br>・「通常勧誘」は登場割合に基づき1回ごとに抽選を行います。<br>例えば提供割合1％のメンバーが100回中1回かならず加入する仕組みではございません。<br>・登場割合につきましては登場割合タブにてご確認ください。<br>・「通常勧誘」実行後に強制終了、もしくは回線が切断され正常に勧誘リザルト画面が表示されなかった場合でも、勧誘は正しく実施されております。部員一覧やペンライトの個数をご確認下さい。<br>・本勧誘で登場する部員は、今後再登場する場合がございます。<br>・本勧誘は再販される場合がございます。<br>・開催期間及び内容は予告なく変更される場合がございます。<br>・勧誘チケットは画面右下の「チケットで勧誘」からご利用いただけます。<br>　「チケットで勧誘」内に表示されないチケットは、本勧誘ではご利用いただけません。<br>・すでに加入済の部員は2回目以降に加入する代わりに、レアリティに応じてペンライトが貰えます。<br>　R部員：20個<br>　SR部員：50個<br>　UR部員：500個<br>・獲得した勧誘ポイントは、勧誘終了時に自動で「スキルブック（中）」1個に変換されます。,224011508
1110022,・登場する部員については「登場割合」をご確認ください。<br>・「通常勧誘」で登場する部員は重複する場合があります。<br>・登場割合は小数第五位を四捨五入して記載しています。<br>そのため、それぞれの登場割合を足した値と全体の登場割合の表示に差が生じる場合があります。<br>・登場割合は表示の関係上、合計が100％にならないことがあります。<br>・「通常勧誘」は登場割合に基づき1回ごとに抽選を行います。<br>例えば提供割合1％のメンバーが100回中1回かならず加入する仕組みではございません。<br>・登場割合につきましては登場割合タブにてご確認ください。<br>・「通常勧誘」実行後に強制終了、もしくは回線が切断され正常に勧誘リザルト画面が表示されなかった場合でも、勧誘は正しく実施されております。部員一覧やペンライトの個数をご確認下さい。<br>・本勧誘で登場する部員は、今後再登場する場合がございます。<br>・本勧誘は再販される場合がございます。<br>・開催期間及び内容は予告なく変更される場合がございます。<br>・勧誘チケットは画面右下の「チケットで勧誘」からご利用いただけます。<br>　「チケットで勧誘」内に表示されないチケットは、本勧誘ではご利用いただけません。<br>・すでに加入済の部員は2回目以降に加入する代わりに、レアリティに応じてペンライトが貰えます。<br>　R部員：20個<br>　SR部員：50個<br>　UR部員：500個<br>・獲得した勧誘ポイントは、勧誘終了時に自動で「スキルブック（中）」1個に変換されます。,224013108
