_id,_number,_type,_giveType,_value,_level,_amount,_masterReleaseLabelId
131114126,1,3,2,16005003,0,10,1
131114127,1,3,2,16005003,0,10,1
131114128,1,3,2,16005003,0,10,1
131114129,1,3,2,16005003,0,10,1
131114130,1,3,2,16005003,0,10,1
131114131,1,3,2,16005003,0,10,1
131114132,1,3,2,16005003,0,10,1
131114133,1,3,2,16005003,0,10,1
131114134,1,3,2,16005003,0,10,1
131114135,1,3,2,16005003,0,10,1
131112001,1,3,2,17001003,0,1,1
131112002,1,3,2,17001003,0,1,1
131112003,1,3,2,17001003,0,1,1
131112004,1,3,2,17001003,0,1,1
131112005,1,3,2,17001003,0,1,1
131112006,1,3,2,17001003,0,1,1
131112007,1,3,2,17001003,0,1,1
131112008,1,3,2,17001003,0,1,1
131112009,1,3,2,17001003,0,1,1
131112010,1,3,2,17001003,0,1,1
131112011,1,3,2,17001003,0,1,1
131112012,1,3,2,17001003,0,1,1
131112013,1,3,2,17001003,0,1,1
131112014,1,3,2,17001003,0,1,1
131112015,1,3,2,17001003,0,1,1
131112016,1,3,2,17001003,0,1,1
131112017,1,3,2,17001003,0,1,1
131112018,1,3,2,17001003,0,1,1
131112019,1,3,2,17001003,0,2,1
131112020,1,3,2,17001003,0,2,1
131112021,1,3,2,17001003,0,2,1
131112022,1,3,2,17001003,0,2,1
131112023,1,3,2,17001003,0,2,1
131112024,1,3,2,17001003,0,3,1
131112025,1,3,2,17001003,0,3,1
131112026,1,3,2,17001003,0,3,1
131112027,1,3,2,17001003,0,3,1
131112028,1,3,2,17001003,0,4,1
131112029,1,3,2,17001003,0,4,1
131112030,1,3,2,17001003,0,4,1
131112031,1,3,2,17001003,0,5,1
131112032,1,3,2,17001003,0,5,1
131112033,1,3,2,17001003,0,5,1
131121001,1,4,2,1,0,100000,1
131121002,1,4,2,1,0,100000,1
131121003,1,4,2,1,0,100000,1
131121004,1,4,2,1,0,100000,1
131121005,1,4,2,1,0,100000,1
131121006,1,4,2,1,0,100000,1
131121007,1,4,2,1,0,100000,1
131121008,1,4,2,1,0,150000,1
131121009,1,4,2,1,0,150000,1
131121010,1,4,2,1,0,150000,1
131121011,1,4,2,1,0,150000,1
131121012,1,4,2,1,0,150000,1
131121013,1,4,2,1,0,200000,1
131121014,1,4,2,1,0,300000,1
131121015,1,4,2,1,0,400000,1
131121016,1,4,2,1,0,500000,1
131121017,1,4,2,1,0,600000,1
131121018,1,4,2,1,0,700000,1
131121019,1,4,2,1,0,800000,1
131224001,1,1,2,1,0,100,1
131253001,1,4,2,1,0,30000,1
131273001,1,3,2,16005003,0,5,1
131273002,1,3,2,17001001,0,5,1
131273003,1,3,2,21000001,0,1,1
131273004,1,3,2,19100001,0,24,1
131224002,1,1,2,1,0,200,223101602
131253002,1,4,2,1,0,60000,223101602
131273005,1,3,2,16005003,0,10,223101602
131273006,1,3,2,17001001,0,10,223101602
131273007,1,3,2,21000001,0,2,223101602
131273008,1,3,2,19100001,0,48,223101602
131224003,1,1,2,1,0,100,223102903
131253003,1,4,2,1,0,30000,223102903
131273009,1,3,2,16005003,0,5,223102903
131273010,1,3,2,17001001,0,5,223102903
131273011,1,3,2,21000001,0,1,223102903
131273012,1,3,2,19100001,0,24,223102903
132310101,1,4,2,1,0,25000,223041903
132310102,1,3,2,16005003,0,4,223041903
132310103,1,3,2,17001002,0,3,223041903
132310104,1,1,2,1,0,30,223041903
132310105,1,4,2,1,0,10000,223041903
132310106,1,4,2,1,0,20000,223041903
132310107,1,4,2,1,0,30000,223041903
132210108,1,1,2,1,0,20,223041903
132210109,1,4,2,1,0,50000,223041903
132210110,1,1,2,1,0,30,223041903
132210111,1,4,2,1,0,50000,223041903
132210112,1,3,2,16005003,0,36,223041903
132210113,1,4,2,1,0,75000,223041903
132210114,1,1,2,1,0,50,223041903
132210115,1,4,2,1,0,75000,223041903
132210116,1,3,2,16005003,0,36,223041903
132210117,1,4,2,1,0,100000,223041903
132210118,1,1,2,1,0,100,223041903
132210119,1,4,2,1,0,100000,223041903
132210120,1,3,2,17001002,0,21,223041903
132210121,1,4,2,1,0,100000,223041903
132210122,1,1,2,1,0,100,223041903
132210123,1,4,2,1,0,100000,223041903
132210124,1,3,2,17001002,0,21,223041903
132210125,1,4,2,1,0,100000,223041903
132210126,1,1,2,1,0,100,223041903
132210127,1,1,2,1,0,10,223041903
132210128,1,1,2,1,0,30,223041903
132210129,1,1,2,1,0,30,223041903
132210130,1,1,2,1,0,30,223041903
132310201,1,4,2,1,0,25000,223043004
132310202,1,3,2,16005003,0,4,223043004
132310203,1,3,2,17001002,0,3,223043004
132310204,1,1,2,1,0,30,223043004
132310205,1,4,2,1,0,10000,223043004
132310206,1,4,2,1,0,20000,223043004
132310207,1,4,2,1,0,30000,223043004
132210208,1,1,2,1,0,20,223043004
132210209,1,4,2,1,0,50000,223043004
132210210,1,1,2,1,0,30,223043004
132210211,1,4,2,1,0,50000,223043004
132210212,1,3,2,16005003,0,36,223043004
132210213,1,4,2,1,0,75000,223043004
132210214,1,1,2,1,0,50,223043004
132210215,1,4,2,1,0,75000,223043004
132210216,1,3,2,16005003,0,36,223043004
132210217,1,4,2,1,0,100000,223043004
132210218,1,1,2,1,0,100,223043004
132210219,1,4,2,1,0,100000,223043004
132210220,1,3,2,17001002,0,21,223043004
132210221,1,4,2,1,0,100000,223043004
132210222,1,1,2,1,0,100,223043004
132210223,1,4,2,1,0,100000,223043004
132210224,1,3,2,17001002,0,21,223043004
132210225,1,4,2,1,0,100000,223043004
132210226,1,1,2,1,0,100,223043004
132210227,1,1,2,1,0,10,223043004
132210228,1,1,2,1,0,30,223043004
132210229,1,1,2,1,0,30,223043004
132210230,1,1,2,1,0,30,223043004
132710301,1,4,2,1,0,25000,223051101
132710302,1,3,2,21001001,0,1,223051101
132710303,1,3,2,20001001,0,2,223051101
132610304,1,3,2,20001001,0,2,223051101
132610305,1,3,2,20001001,0,3,223051101
132610306,1,3,2,20001001,0,5,223051101
132610307,1,3,2,21001001,0,2,223051101
132610308,1,3,2,21001001,0,3,223051101
132610309,1,3,2,21001001,0,5,223051101
132610310,1,3,2,20001001,0,2,223051101
132610311,1,3,2,20001001,0,3,223051101
132610312,1,3,2,20001001,0,5,223051101
132310401,1,4,2,1,0,25000,223051504
132310402,1,3,2,16005003,0,4,223051504
132310403,1,3,2,17001002,0,3,223051504
132310404,1,1,2,1,0,30,223051504
132310405,1,4,2,1,0,10000,223051504
132310406,1,4,2,1,0,20000,223051504
132310407,1,4,2,1,0,30000,223051504
132210408,1,1,2,1,0,20,223051504
132210409,1,4,2,1,0,50000,223051504
132210410,1,1,2,1,0,30,223051504
132210411,1,4,2,1,0,50000,223051504
132210412,1,1,2,1,0,50,223051504
132210413,1,4,2,1,0,75000,223051504
132210414,1,1,2,1,0,70,223051504
132210415,1,4,2,1,0,75000,223051504
132210416,1,1,2,1,0,100,223051504
132210417,1,1,2,1,0,130,223051504
132210418,1,3,2,16005003,0,36,223051504
132210419,1,4,2,1,0,100000,223051504
132210420,1,3,2,17001002,0,21,223051504
132210421,1,4,2,1,0,100000,223051504
132210422,1,4,2,1,0,100000,223051504
132210423,1,4,2,1,0,100000,223051504
132210424,1,3,2,17001002,0,21,223051504
132210425,1,4,2,1,0,100000,223051504
132210426,1,3,2,16005003,0,36,223051504
132210427,1,1,2,1,0,10,223051504
132210428,1,1,2,1,0,30,223051504
132210429,1,1,2,1,0,30,223051504
132210430,1,1,2,1,0,30,223051504
132710501,1,4,2,1,0,25000,223052601
132710502,1,3,2,21001002,0,1,223052601
132710503,1,3,2,20001002,0,2,223052601
132610504,1,3,2,20001002,0,2,223052601
132610505,1,3,2,20001002,0,3,223052601
132610506,1,3,2,20001002,0,5,223052601
132610507,1,3,2,21001002,0,2,223052601
132610508,1,3,2,21001002,0,3,223052601
132610509,1,3,2,21001002,0,5,223052601
132610510,1,3,2,20001002,0,2,223052601
132610511,1,3,2,20001002,0,3,223052601
132610512,1,3,2,20001002,0,5,223052601
132310601,1,4,2,1,0,25000,223053104
132310602,1,3,2,16005003,0,4,223053104
132310603,1,3,2,17001002,0,3,223053104
132310604,1,1,2,1,0,30,223053104
132310605,1,4,2,1,0,10000,223053104
132310606,1,4,2,1,0,20000,223053104
132310607,1,4,2,1,0,30000,223053104
132210608,1,1,2,1,0,20,223053104
132210609,1,4,2,1,0,50000,223053104
132210610,1,1,2,1,0,30,223053104
132210611,1,4,2,1,0,50000,223053104
132210612,1,1,2,1,0,50,223053104
132210613,1,4,2,1,0,75000,223053104
132210614,1,1,2,1,0,70,223053104
132210615,1,4,2,1,0,75000,223053104
132210616,1,1,2,1,0,100,223053104
132210617,1,1,2,1,0,130,223053104
132210618,1,3,2,16005003,0,36,223053104
132210619,1,4,2,1,0,100000,223053104
132210620,1,3,2,17001002,0,21,223053104
132210621,1,4,2,1,0,100000,223053104
132210622,1,4,2,1,0,100000,223053104
132210623,1,4,2,1,0,100000,223053104
132210624,1,3,2,17001002,0,21,223053104
132210625,1,4,2,1,0,100000,223053104
132210626,1,3,2,16005003,0,36,223053104
132210627,1,1,2,1,0,10,223053104
132210628,1,1,2,1,0,30,223053104
132210629,1,1,2,1,0,30,223053104
132210630,1,1,2,1,0,30,223053104
132710701,1,4,2,1,0,25000,223061101
132710702,1,3,2,21001004,0,1,223061101
132710703,1,3,2,20001004,0,2,223061101
132610704,1,3,2,20001004,0,2,223061101
132610705,1,3,2,20001004,0,3,223061101
132610706,1,3,2,20001004,0,5,223061101
132610707,1,3,2,21001004,0,2,223061101
132610708,1,3,2,21001004,0,3,223061101
132610709,1,3,2,21001004,0,5,223061101
132610710,1,3,2,20001004,0,2,223061101
132610711,1,3,2,20001004,0,3,223061101
132610712,1,3,2,20001004,0,5,223061101
132610713,1,3,2,21001004,0,1,223061101
132610714,1,3,2,20001004,0,3,223061101
132610715,1,3,2,21001004,0,2,223061101
132610716,1,3,2,20001004,0,4,223061101
132610717,1,3,2,21001004,0,3,223061101
132610718,1,3,2,20001004,0,4,223061101
132610719,1,3,2,21001004,0,5,223061101
132610720,1,3,2,20001004,0,5,223061101
132610721,1,3,2,20001004,0,6,223061101
132310901,1,4,2,1,0,25000,223063004
132310902,1,3,2,16005003,0,4,223063004
132310903,1,3,2,17001002,0,3,223063004
132310904,1,1,2,1,0,30,223063004
132310905,1,4,2,1,0,10000,223063004
132310906,1,4,2,1,0,20000,223063004
132310907,1,4,2,1,0,30000,223063004
132210908,1,1,2,1,0,20,223063004
132210909,1,4,2,1,0,50000,223063004
132210910,1,1,2,1,0,30,223063004
132210911,1,4,2,1,0,50000,223063004
132210912,1,1,2,1,0,50,223063004
132210913,1,4,2,1,0,75000,223063004
132210914,1,1,2,1,0,70,223063004
132210915,1,4,2,1,0,75000,223063004
132210916,1,1,2,1,0,100,223063004
132210917,1,1,2,1,0,130,223063004
132210918,1,3,2,16005003,0,36,223063004
132210919,1,4,2,1,0,100000,223063004
132210920,1,3,2,17001002,0,21,223063004
132210921,1,4,2,1,0,100000,223063004
132210922,1,4,2,1,0,100000,223063004
132210923,1,4,2,1,0,100000,223063004
132210924,1,3,2,17001002,0,21,223063004
132210925,1,4,2,1,0,100000,223063004
132210926,1,3,2,16005003,0,36,223063004
132210927,1,1,2,1,0,10,223063004
132210928,1,1,2,1,0,30,223063004
132210929,1,1,2,1,0,30,223063004
132210930,1,1,2,1,0,30,223063004
132711001,1,4,2,1,0,25000,223071101
132711002,1,3,2,21001005,0,1,223071101
132711003,1,3,2,20001005,0,2,223071101
132611004,1,3,2,20001005,0,2,223071101
132611005,1,3,2,20001005,0,3,223071101
132611006,1,3,2,20001005,0,5,223071101
132611007,1,3,2,21001005,0,2,223071101
132611008,1,3,2,21001005,0,3,223071101
132611009,1,3,2,21001005,0,5,223071101
132611010,1,3,2,20001005,0,2,223071101
132611011,1,3,2,20001005,0,3,223071101
132611012,1,3,2,20001005,0,5,223071101
132511101,1,4,2,1,0,25000,223071505
132511102,1,3,2,16005003,0,4,223071505
132511103,1,3,2,17001002,0,3,223071505
132511104,1,1,2,1,0,30,223071505
132511105,1,4,2,1,0,10000,223071505
132511106,1,4,2,1,0,20000,223071505
132511107,1,4,2,1,0,30000,223071505
132411108,1,4,2,1,0,100000,223071505
132411109,1,3,2,17001002,0,21,223071505
132411110,1,4,2,1,0,100000,223071505
132411111,1,3,2,16005003,0,36,223071505
132411112,1,1,2,1,0,20,223071505
132411113,1,4,2,1,0,50000,223071505
132411114,1,1,2,1,0,30,223071505
132411115,1,4,2,1,0,50000,223071505
132411116,1,1,2,1,0,130,223071505
132411117,1,4,2,1,0,75000,223071505
132411118,1,1,2,1,0,50,223071505
132411119,1,4,2,1,0,75000,223071505
132411120,1,1,2,1,0,70,223071505
132411121,1,1,2,1,0,100,223071505
132411122,1,3,2,16005003,0,36,223071505
132411123,1,4,2,1,0,100000,223071505
132411124,1,3,2,17001002,0,21,223071505
132411125,1,4,2,1,0,100000,223071505
132411126,1,3,2,16005003,0,36,223071505
132411127,1,4,2,1,0,100000,223071505
132411128,1,3,2,17001002,0,21,223071505
132411129,1,4,2,1,0,100000,223071505
132411130,1,4,2,1,0,100000,223071505
132711201,1,4,2,1,0,25000,223072601
132711202,1,3,2,21001005,0,1,223072601
132711203,1,3,2,20001005,0,2,223072601
132611204,1,3,2,20001005,0,2,223072601
132611205,1,3,2,20001005,0,3,223072601
132611206,1,3,2,20001005,0,5,223072601
132611207,1,3,2,21001005,0,2,223072601
132611208,1,3,2,21001005,0,3,223072601
132611209,1,3,2,21001005,0,5,223072601
132611210,1,3,2,20001005,0,2,223072601
132611211,1,3,2,20001005,0,3,223072601
132611212,1,3,2,20001005,0,5,223072601
132510801,1,4,2,1,0,25000,223061504
132510802,1,3,2,16005003,0,4,223061504
132510803,1,3,2,17001002,0,3,223061504
132510804,1,1,2,1,0,30,223061504
132510805,1,4,2,1,0,10000,223061504
132510806,1,4,2,1,0,20000,223061504
132510807,1,4,2,1,0,30000,223061504
132410808,1,4,2,1,0,100000,223061504
132410809,1,3,2,17001002,0,21,223061504
132410810,1,4,2,1,0,100000,223061504
132410811,1,3,2,16005003,0,36,223061504
132410812,1,1,2,1,0,20,223061504
132410813,1,4,2,1,0,50000,223061504
132410814,1,1,2,1,0,30,223061504
132410815,1,4,2,1,0,50000,223061504
132410816,1,1,2,1,0,130,223061504
132410817,1,4,2,1,0,75000,223061504
132410818,1,1,2,1,0,50,223061504
132410819,1,4,2,1,0,75000,223061504
132410820,1,1,2,1,0,70,223061504
132410821,1,1,2,1,0,100,223061504
132410822,1,3,2,16005003,0,36,223061504
132410823,1,4,2,1,0,100000,223061504
132410824,1,3,2,17001002,0,21,223061504
132410825,1,4,2,1,0,100000,223061504
132410826,1,3,2,16005003,0,36,223061504
132410827,1,4,2,1,0,100000,223061504
132410828,1,3,2,17001002,0,21,223061504
132410829,1,4,2,1,0,100000,223061504
132410830,1,4,2,1,0,100000,223061504
132311301,1,4,2,1,0,25000,223073104
132311302,1,3,2,16005003,0,4,223073104
132311303,1,3,2,17001002,0,3,223073104
132311304,1,1,2,1,0,30,223073104
132311305,1,4,2,1,0,10000,223073104
132311306,1,4,2,1,0,20000,223073104
132311307,1,4,2,1,0,30000,223073104
132211308,1,1,2,1,0,20,223073104
132211309,1,4,2,1,0,50000,223073104
132211310,1,1,2,1,0,30,223073104
132211311,1,4,2,1,0,50000,223073104
132211312,1,1,2,1,0,50,223073104
132211313,1,4,2,1,0,75000,223073104
132211314,1,1,2,1,0,70,223073104
132211315,1,4,2,1,0,75000,223073104
132211316,1,1,2,1,0,100,223073104
132211317,1,1,2,1,0,130,223073104
132211318,1,3,2,16005003,0,36,223073104
132211319,1,4,2,1,0,100000,223073104
132211320,1,3,2,17001002,0,21,223073104
132211321,1,4,2,1,0,100000,223073104
132211322,1,4,2,1,0,100000,223073104
132211323,1,4,2,1,0,100000,223073104
132211324,1,3,2,17001002,0,21,223073104
132211325,1,4,2,1,0,100000,223073104
132211326,1,3,2,16005003,0,36,223073104
132211327,1,1,2,1,0,10,223073104
132211328,1,1,2,1,0,30,223073104
132211329,1,1,2,1,0,30,223073104
132211330,1,1,2,1,0,30,223073104
132711401,1,4,2,1,0,25000,223081101
132711402,1,3,2,21001006,0,1,223081101
132711403,1,3,2,20001006,0,2,223081101
132611404,1,3,2,20001006,0,2,223081101
132611405,1,3,2,20001006,0,3,223081101
132611406,1,3,2,20001006,0,5,223081101
132611407,1,3,2,21001006,0,2,223081101
132611408,1,3,2,21001006,0,3,223081101
132611409,1,3,2,21001006,0,5,223081101
132611410,1,3,2,20001006,0,2,223081101
132611411,1,3,2,20001006,0,3,223081101
132611412,1,3,2,20001006,0,5,223081101
132511501,1,4,2,1,0,25000,223081504
132511502,1,3,2,16005003,0,4,223081504
132511503,1,3,2,17001002,0,3,223081504
132511504,1,1,2,1,0,30,223081504
132511505,1,4,2,1,0,10000,223081504
132511506,1,4,2,1,0,20000,223081504
132511507,1,4,2,1,0,30000,223081504
132411508,1,4,2,1,0,100000,223081504
132411509,1,3,2,17001002,0,21,223081504
132411510,1,4,2,1,0,100000,223081504
132411511,1,3,2,16005003,0,36,223081504
132411512,1,1,2,1,0,20,223081504
132411513,1,4,2,1,0,50000,223081504
132411514,1,1,2,1,0,30,223081504
132411515,1,4,2,1,0,50000,223081504
132411516,1,1,2,1,0,130,223081504
132411517,1,4,2,1,0,75000,223081504
132411518,1,1,2,1,0,50,223081504
132411519,1,4,2,1,0,75000,223081504
132411520,1,1,2,1,0,70,223081504
132411521,1,1,2,1,0,100,223081504
132411522,1,3,2,16005003,0,36,223081504
132411523,1,4,2,1,0,100000,223081504
132411524,1,3,2,17001002,0,21,223081504
132411525,1,4,2,1,0,100000,223081504
132411526,1,3,2,16005003,0,36,223081504
132411527,1,4,2,1,0,100000,223081504
132411528,1,3,2,17001002,0,21,223081504
132411529,1,4,2,1,0,100000,223081504
132411530,1,4,2,1,0,100000,223081504
132711601,1,4,2,1,0,25000,223082601
132711602,1,3,2,21001006,0,1,223082601
132711603,1,3,2,20001006,0,2,223082601
132611604,1,3,2,20001006,0,2,223082601
132611605,1,3,2,20001006,0,3,223082601
132611606,1,3,2,20001006,0,5,223082601
132611607,1,3,2,21001006,0,2,223082601
132611608,1,3,2,21001006,0,3,223082601
132611609,1,3,2,21001006,0,5,223082601
132611610,1,3,2,20001006,0,2,223082601
132611611,1,3,2,20001006,0,3,223082601
132611612,1,3,2,20001006,0,5,223082601
132311701,1,3,2,21001007,0,5,223083104
132311702,1,4,2,1,0,25000,223083104
132311703,1,3,2,16005003,0,4,223083104
132311704,1,3,2,17001002,0,3,223083104
132311705,1,1,2,1,0,30,223083104
132311706,1,4,2,1,0,10000,223083104
132311707,1,4,2,1,0,20000,223083104
132311708,1,4,2,1,0,30000,223083104
132211709,1,1,2,1,0,20,223083104
132211710,1,4,2,1,0,50000,223083104
132211711,1,1,2,1,0,30,223083104
132211712,1,4,2,1,0,50000,223083104
132211713,1,1,2,1,0,50,223083104
132211714,1,4,2,1,0,75000,223083104
132211715,1,1,2,1,0,70,223083104
132211716,1,4,2,1,0,75000,223083104
132211717,1,1,2,1,0,100,223083104
132211718,1,1,2,1,0,130,223083104
132211719,1,3,2,16005003,0,36,223083104
132211720,1,4,2,1,0,100000,223083104
132211721,1,3,2,17001002,0,21,223083104
132211722,1,4,2,1,0,100000,223083104
132211723,1,4,2,1,0,100000,223083104
132211724,1,4,2,1,0,100000,223083104
132211725,1,3,2,17001002,0,21,223083104
132211726,1,4,2,1,0,100000,223083104
132211727,1,3,2,16005003,0,36,223083104
132211728,1,1,2,1,0,10,223083104
132211729,1,1,2,1,0,30,223083104
132211730,1,1,2,1,0,30,223083104
132211731,1,1,2,1,0,30,223083104
132711801,1,4,2,1,0,25000,223091101
132711802,1,3,2,21001007,0,1,223091101
132711803,1,3,2,20001007,0,2,223091101
132611804,1,3,2,20001007,0,2,223091101
132611805,1,3,2,20001007,0,3,223091101
132611806,1,3,2,20001007,0,5,223091101
132611807,1,3,2,21001007,0,2,223091101
132611808,1,3,2,21001007,0,3,223091101
132611809,1,3,2,21001007,0,5,223091101
132611810,1,3,2,20001007,0,2,223091101
132611811,1,3,2,20001007,0,3,223091101
132611812,1,3,2,20001007,0,5,223091101
132511901,1,4,2,1,0,25000,223091504
132511902,1,3,2,16005003,0,4,223091504
