_id,_number,_type,_giveType,_value,_level,_amount,_masterReleaseLabelId
211000326,1,2,2,30040007,1,1,223053102
211000327,1,2,2,30050007,1,1,223053102
211000328,1,2,2,30060007,1,1,223053102
211000329,1,2,2,30070007,1,1,223053102
211000330,1,2,2,30080007,1,1,223053102
211000331,1,2,2,30090007,1,1,223053102
211000332,1,2,2,30100007,1,1,223053102
211000333,1,2,2,30110007,1,1,223053102
211000334,1,2,2,30120007,1,1,223053102
211000335,1,2,2,40010007,1,1,223053102
211000336,1,2,2,40020007,1,1,223053102
211000337,1,2,2,40030007,1,1,223053102
211000338,1,2,2,40040007,1,1,223053102
211000339,1,2,2,40050007,1,1,223053102
211000340,1,2,2,40060007,1,1,223053102
211000341,1,2,2,40070007,1,1,223053102
211000342,1,2,2,40080007,1,1,223053102
211000343,1,2,2,40090007,1,1,223053102
211000344,1,2,2,40020009,1,1,223053102
211000345,1,2,2,40090009,1,1,223053102
211000346,1,2,2,10010016,1,1,223053102
211000347,1,2,2,10020015,1,1,223053102
211000348,1,2,2,20010014,1,1,223053102
211000349,1,2,2,20020013,1,1,223053102
211000401,1,2,2,20030013,1,1,223061502
211000402,1,2,2,20040013,1,1,223061502
211000403,1,3,2,19100001,1,500,223061502
211000404,1,3,2,21000001,1,1,223061502
211000405,1,2,2,10010013,1,1,223061502
211000406,1,2,2,10020013,1,1,223061502
211000407,1,2,2,10030013,1,1,223061502
211000408,1,2,2,10040013,1,1,223061502
211000409,1,2,2,10050013,1,1,223061502
211000410,1,2,2,10060013,1,1,223061502
211000411,1,2,2,10070013,1,1,223061502
211000412,1,2,2,10080013,1,1,223061502
211000413,1,2,2,10090013,1,1,223061502
211000414,1,2,2,20010011,1,1,223061502
211000415,1,2,2,20020011,1,1,223061502
211000416,1,2,2,20030011,1,1,223061502
211000417,1,2,2,20040011,1,1,223061502
211000418,1,2,2,20050011,1,1,223061502
211000419,1,2,2,20060011,1,1,223061502
211000420,1,2,2,20070011,1,1,223061502
211000421,1,2,2,20080011,1,1,223061502
211000422,1,2,2,20090011,1,1,223061502
211000423,1,2,2,30010007,1,1,223061502
211000424,1,2,2,30020007,1,1,223061502
211000425,1,2,2,30030007,1,1,223061502
211000426,1,2,2,30040007,1,1,223061502
211000427,1,2,2,30050007,1,1,223061502
211000428,1,2,2,30060007,1,1,223061502
211000429,1,2,2,30070007,1,1,223061502
211000430,1,2,2,30080007,1,1,223061502
211000431,1,2,2,30090007,1,1,223061502
211000432,1,2,2,30100007,1,1,223061502
211000433,1,2,2,30110007,1,1,223061502
211000434,1,2,2,30120007,1,1,223061502
211000435,1,2,2,40010007,1,1,223061502
211000436,1,2,2,40020007,1,1,223061502
211000437,1,2,2,40030007,1,1,223061502
211000438,1,2,2,40040007,1,1,223061502
211000439,1,2,2,40050007,1,1,223061502
211000440,1,2,2,40060007,1,1,223061502
211000441,1,2,2,40070007,1,1,223061502
211000442,1,2,2,40080007,1,1,223061502
211000443,1,2,2,40090007,1,1,223061502
211000444,1,2,2,40020009,1,1,223061502
211000445,1,2,2,40090009,1,1,223061502
211000446,1,2,2,10010016,1,1,223061502
211000447,1,2,2,10020015,1,1,223061502
211000448,1,2,2,20010014,1,1,223061502
211000449,1,2,2,20020013,1,1,223061502
211000450,1,2,2,30060009,1,1,223061502
211000451,1,2,2,30080009,1,1,223061502
211000601,1,2,2,40040009,1,1,223063002
211000602,1,2,2,40050009,1,1,223063002
211000603,1,3,2,19100001,1,500,223063002
211000604,1,3,2,21000001,1,1,223063002
211000605,1,2,2,10010013,1,1,223063002
211000606,1,2,2,10020013,1,1,223063002
211000607,1,2,2,10030013,1,1,223063002
211000608,1,2,2,10040013,1,1,223063002
211000609,1,2,2,10050013,1,1,223063002
211000610,1,2,2,10060013,1,1,223063002
211000611,1,2,2,10070013,1,1,223063002
211000612,1,2,2,10080013,1,1,223063002
211000613,1,2,2,10090013,1,1,223063002
211000614,1,2,2,20010011,1,1,223063002
211000615,1,2,2,20020011,1,1,223063002
211000616,1,2,2,20030011,1,1,223063002
211000617,1,2,2,20040011,1,1,223063002
211000618,1,2,2,20050011,1,1,223063002
211000619,1,2,2,20060011,1,1,223063002
211000620,1,2,2,20070011,1,1,223063002
211000621,1,2,2,20080011,1,1,223063002
211000622,1,2,2,20090011,1,1,223063002
211000623,1,2,2,30010007,1,1,223063002
211000624,1,2,2,30020007,1,1,223063002
211000625,1,2,2,30030007,1,1,223063002
211000626,1,2,2,30040007,1,1,223063002
211000627,1,2,2,30050007,1,1,223063002
211000628,1,2,2,30060007,1,1,223063002
211000629,1,2,2,30070007,1,1,223063002
211000630,1,2,2,30080007,1,1,223063002
211000631,1,2,2,30090007,1,1,223063002
211000632,1,2,2,30100007,1,1,223063002
211000633,1,2,2,30110007,1,1,223063002
211000634,1,2,2,30120007,1,1,223063002
211000635,1,2,2,40010007,1,1,223063002
211000636,1,2,2,40020007,1,1,223063002
211000637,1,2,2,40030007,1,1,223063002
211000638,1,2,2,40040007,1,1,223063002
211000639,1,2,2,40050007,1,1,223063002
211000640,1,2,2,40060007,1,1,223063002
211000641,1,2,2,40070007,1,1,223063002
211000642,1,2,2,40080007,1,1,223063002
211000643,1,2,2,40090007,1,1,223063002
211000644,1,2,2,40020009,1,1,223063002
211000645,1,2,2,40090009,1,1,223063002
211000646,1,2,2,10010016,1,1,223063002
211000647,1,2,2,10020015,1,1,223063002
211000648,1,2,2,20010014,1,1,223063002
211000649,1,2,2,20020013,1,1,223063002
211000650,1,2,2,30060009,1,1,223063002
211000651,1,2,2,30080009,1,1,223063002
211000652,1,2,2,20030013,1,1,223063002
211000653,1,2,2,20040013,1,1,223063002
211000801,1,2,2,30010010,1,1,223071503
211000802,1,2,2,30100009,1,1,223071503
211000803,1,3,2,19100001,1,500,223071503
211000804,1,3,2,21000001,1,1,223071503
211000805,1,2,2,10010013,1,1,223071503
211000806,1,2,2,10020013,1,1,223071503
211000807,1,2,2,10030013,1,1,223071503
211000808,1,2,2,10040013,1,1,223071503
211000809,1,2,2,10050013,1,1,223071503
211000810,1,2,2,10060013,1,1,223071503
211000811,1,2,2,10070013,1,1,223071503
211000812,1,2,2,10080013,1,1,223071503
211000813,1,2,2,10090013,1,1,223071503
211000814,1,2,2,20010011,1,1,223071503
211000815,1,2,2,20020011,1,1,223071503
211000816,1,2,2,20030011,1,1,223071503
211000817,1,2,2,20040011,1,1,223071503
211000818,1,2,2,20050011,1,1,223071503
211000819,1,2,2,20060011,1,1,223071503
211000820,1,2,2,20070011,1,1,223071503
211000821,1,2,2,20080011,1,1,223071503
211000822,1,2,2,20090011,1,1,223071503
211000823,1,2,2,30010007,1,1,223071503
211000824,1,2,2,30020007,1,1,223071503
211000825,1,2,2,30030007,1,1,223071503
211000826,1,2,2,30040007,1,1,223071503
211000827,1,2,2,30050007,1,1,223071503
211000828,1,2,2,30060007,1,1,223071503
211000829,1,2,2,30070007,1,1,223071503
211000830,1,2,2,30080007,1,1,223071503
211000831,1,2,2,30090007,1,1,223071503
211000832,1,2,2,30100007,1,1,223071503
211000833,1,2,2,30110007,1,1,223071503
211000834,1,2,2,30120007,1,1,223071503
211000835,1,2,2,40010007,1,1,223071503
211000836,1,2,2,40020007,1,1,223071503
211000837,1,2,2,40030007,1,1,223071503
211000838,1,2,2,40040007,1,1,223071503
211000839,1,2,2,40050007,1,1,223071503
211000840,1,2,2,40060007,1,1,223071503
211000841,1,2,2,40070007,1,1,223071503
211000842,1,2,2,40080007,1,1,223071503
211000843,1,2,2,40090007,1,1,223071503
211000844,1,2,2,40020009,1,1,223071503
211000845,1,2,2,40090009,1,1,223071503
211000846,1,2,2,10010016,1,1,223071503
211000847,1,2,2,10020015,1,1,223071503
211000848,1,2,2,20010014,1,1,223071503
211000849,1,2,2,20020013,1,1,223071503
211000850,1,2,2,30060009,1,1,223071503
211000851,1,2,2,30080009,1,1,223071503
211000852,1,2,2,20030013,1,1,223071503
211000853,1,2,2,20040013,1,1,223071503
211000854,1,2,2,40040009,1,1,223071503
211000855,1,2,2,40050009,1,1,223071503
211001001,1,2,2,10030016,1,1,223073102
211001002,1,2,2,10050015,1,1,223073102
211001003,1,3,2,19100001,1,500,223073102
211001004,1,3,2,21000001,1,1,223073102
211001005,1,2,2,10010013,1,1,223073102
211001006,1,2,2,10020013,1,1,223073102
211001007,1,2,2,10030013,1,1,223073102
211001008,1,2,2,10040013,1,1,223073102
211001009,1,2,2,10050013,1,1,223073102
211001010,1,2,2,10060013,1,1,223073102
211001011,1,2,2,10070013,1,1,223073102
211001012,1,2,2,10080013,1,1,223073102
211001013,1,2,2,10090013,1,1,223073102
211001014,1,2,2,20010011,1,1,223073102
211001015,1,2,2,20020011,1,1,223073102
211001016,1,2,2,20030011,1,1,223073102
211001017,1,2,2,20040011,1,1,223073102
211001018,1,2,2,20050011,1,1,223073102
211001019,1,2,2,20060011,1,1,223073102
211001020,1,2,2,20070011,1,1,223073102
211001021,1,2,2,20080011,1,1,223073102
211001022,1,2,2,20090011,1,1,223073102
211001023,1,2,2,30010007,1,1,223073102
211001024,1,2,2,30020007,1,1,223073102
211001025,1,2,2,30030007,1,1,223073102
211001026,1,2,2,30040007,1,1,223073102
211001027,1,2,2,30050007,1,1,223073102
211001028,1,2,2,30060007,1,1,223073102
211001029,1,2,2,30070007,1,1,223073102
211001030,1,2,2,30080007,1,1,223073102
211001031,1,2,2,30090007,1,1,223073102
211001032,1,2,2,30100007,1,1,223073102
211001033,1,2,2,30110007,1,1,223073102
211001034,1,2,2,30120007,1,1,223073102
211001035,1,2,2,40010007,1,1,223073102
211001036,1,2,2,40020007,1,1,223073102
211001037,1,2,2,40030007,1,1,223073102
211001038,1,2,2,40040007,1,1,223073102
211001039,1,2,2,40050007,1,1,223073102
211001040,1,2,2,40060007,1,1,223073102
211001041,1,2,2,40070007,1,1,223073102
211001042,1,2,2,40080007,1,1,223073102
211001043,1,2,2,40090007,1,1,223073102
211001044,1,2,2,40020009,1,1,223073102
211001045,1,2,2,40090009,1,1,223073102
211001046,1,2,2,10010016,1,1,223073102
211001047,1,2,2,10020015,1,1,223073102
211001048,1,2,2,20010014,1,1,223073102
211001049,1,2,2,20020013,1,1,223073102
211001050,1,2,2,30060009,1,1,223073102
211001051,1,2,2,30080009,1,1,223073102
211001052,1,2,2,20030013,1,1,223073102
211001053,1,2,2,20040013,1,1,223073102
211001054,1,2,2,40040009,1,1,223073102
211001055,1,2,2,40050009,1,1,223073102
211001056,1,2,2,30010010,1,1,223073102
211001057,1,2,2,30100009,1,1,223073102
211001201,1,2,2,40070010,1,1,223081502
211001202,1,2,2,40080010,1,1,223081502
211001203,1,3,2,19100001,1,500,223081502
211001204,1,3,2,21000001,1,1,223081502
211001205,1,2,2,10010013,1,1,223081502
211001206,1,2,2,10020013,1,1,223081502
211001207,1,2,2,10030013,1,1,223081502
211001208,1,2,2,10040013,1,1,223081502
211001209,1,2,2,10050013,1,1,223081502
211001210,1,2,2,10060013,1,1,223081502
211001211,1,2,2,10070013,1,1,223081502
211001212,1,2,2,10080013,1,1,223081502
211001213,1,2,2,10090013,1,1,223081502
211001214,1,2,2,20010011,1,1,223081502
211001215,1,2,2,20020011,1,1,223081502
211001216,1,2,2,20030011,1,1,223081502
211001217,1,2,2,20040011,1,1,223081502
211001218,1,2,2,20050011,1,1,223081502
211001219,1,2,2,20060011,1,1,223081502
211001220,1,2,2,20070011,1,1,223081502
211001221,1,2,2,20080011,1,1,223081502
211001222,1,2,2,20090011,1,1,223081502
211001223,1,2,2,30010007,1,1,223081502
211001224,1,2,2,30020007,1,1,223081502
211001225,1,2,2,30030007,1,1,223081502
211001226,1,2,2,30040007,1,1,223081502
211001227,1,2,2,30050007,1,1,223081502
211001228,1,2,2,30060007,1,1,223081502
211001229,1,2,2,30070007,1,1,223081502
211001230,1,2,2,30080007,1,1,223081502
211001231,1,2,2,30090007,1,1,223081502
211001232,1,2,2,30100007,1,1,223081502
211001233,1,2,2,30110007,1,1,223081502
211001234,1,2,2,30120007,1,1,223081502
211001235,1,2,2,40010007,1,1,223081502
211001236,1,2,2,40020007,1,1,223081502
211001237,1,2,2,40030007,1,1,223081502
211001238,1,2,2,40040007,1,1,223081502
211001239,1,2,2,40050007,1,1,223081502
211001240,1,2,2,40060007,1,1,223081502
211001241,1,2,2,40070007,1,1,223081502
211001242,1,2,2,40080007,1,1,223081502
211001243,1,2,2,40090007,1,1,223081502
211001244,1,2,2,40020009,1,1,223081502
211001245,1,2,2,40090009,1,1,223081502
211001246,1,2,2,10010016,1,1,223081502
211001247,1,2,2,10020015,1,1,223081502
211001248,1,2,2,20010014,1,1,223081502
211001249,1,2,2,20020013,1,1,223081502
211001250,1,2,2,30060009,1,1,223081502
211001251,1,2,2,30080009,1,1,223081502
211001252,1,2,2,20030013,1,1,223081502
211001253,1,2,2,20040013,1,1,223081502
211001254,1,2,2,40040009,1,1,223081502
211001255,1,2,2,40050009,1,1,223081502
211001256,1,2,2,30010010,1,1,223081502
211001257,1,2,2,30100009,1,1,223081502
211001258,1,2,2,10030016,1,1,223081502
211001259,1,2,2,10050015,1,1,223081502
211001401,1,2,2,20060015,1,1,223083102
211001402,1,2,2,20080014,1,1,223083102
211001403,1,3,2,19100001,1,500,223083102
211001404,1,3,2,21000001,1,1,223083102
211001405,1,2,2,10010013,1,1,223083102
211001406,1,2,2,10020013,1,1,223083102
211001407,1,2,2,10030013,1,1,223083102
211001408,1,2,2,10040013,1,1,223083102
211001409,1,2,2,10050013,1,1,223083102
211001410,1,2,2,10060013,1,1,223083102
211001411,1,2,2,10070013,1,1,223083102
211001412,1,2,2,10080013,1,1,223083102
211001413,1,2,2,10090013,1,1,223083102
211001414,1,2,2,20010011,1,1,223083102
211001415,1,2,2,20020011,1,1,223083102
211001416,1,2,2,20030011,1,1,223083102
211001417,1,2,2,20040011,1,1,223083102
211001418,1,2,2,20050011,1,1,223083102
211001419,1,2,2,20060011,1,1,223083102
211001420,1,2,2,20070011,1,1,223083102
211001421,1,2,2,20080011,1,1,223083102
211001422,1,2,2,20090011,1,1,223083102
211001423,1,2,2,30010007,1,1,223083102
211001424,1,2,2,30020007,1,1,223083102
211001425,1,2,2,30030007,1,1,223083102
211001426,1,2,2,30040007,1,1,223083102
211001427,1,2,2,30050007,1,1,223083102
211001428,1,2,2,30060007,1,1,223083102
211001429,1,2,2,30070007,1,1,223083102
211001430,1,2,2,30080007,1,1,223083102
211001431,1,2,2,30090007,1,1,223083102
211001432,1,2,2,30100007,1,1,223083102
211001433,1,2,2,30110007,1,1,223083102
211001434,1,2,2,30120007,1,1,223083102
211001435,1,2,2,40010007,1,1,223083102
211001436,1,2,2,40020007,1,1,223083102
211001437,1,2,2,40030007,1,1,223083102
211001438,1,2,2,40040007,1,1,223083102
211001439,1,2,2,40050007,1,1,223083102
211001440,1,2,2,40060007,1,1,223083102
211001441,1,2,2,40070007,1,1,223083102
211001442,1,2,2,40080007,1,1,223083102
211001443,1,2,2,40090007,1,1,223083102
211001444,1,2,2,40020009,1,1,223083102
211001445,1,2,2,40090009,1,1,223083102
211001446,1,2,2,10010016,1,1,223083102
211001447,1,2,2,10020015,1,1,223083102
211001448,1,2,2,20010014,1,1,223083102
211001449,1,2,2,20020013,1,1,223083102
211001450,1,2,2,30060009,1,1,223083102
211001451,1,2,2,30080009,1,1,223083102
211001452,1,2,2,20030013,1,1,223083102
211001453,1,2,2,20040013,1,1,223083102
211001454,1,2,2,40040009,1,1,223083102
211001455,1,2,2,40050009,1,1,223083102
211001456,1,2,2,30010010,1,1,223083102
211001457,1,2,2,30100009,1,1,223083102
211001458,1,2,2,10030016,1,1,223083102
211001459,1,2,2,10050015,1,1,223083102
211001460,1,2,2,40070010,1,1,223083102
211001461,1,2,2,40080010,1,1,223083102
211001601,1,2,2,10060015,1,1,223091502
211001602,1,2,2,10070017,1,1,223091502
211001603,1,3,2,19100001,1,500,223091502
211001604,1,3,2,21000001,1,1,223091502
211001605,1,2,2,10010013,1,1,223091502
211001606,1,2,2,10020013,1,1,223091502
211001607,1,2,2,10030013,1,1,223091502
211001608,1,2,2,10040013,1,1,223091502
211001609,1,2,2,10050013,1,1,223091502
211001610,1,2,2,10060013,1,1,223091502
211001611,1,2,2,10070013,1,1,223091502
211001612,1,2,2,10080013,1,1,223091502
211001613,1,2,2,10090013,1,1,223091502
211001614,1,2,2,20010011,1,1,223091502
211001615,1,2,2,20020011,1,1,223091502
211001616,1,2,2,20030011,1,1,223091502
211001617,1,2,2,20040011,1,1,223091502
211001618,1,2,2,20050011,1,1,223091502
211001619,1,2,2,20060011,1,1,223091502
211001620,1,2,2,20070011,1,1,223091502
211001621,1,2,2,20080011,1,1,223091502
211001622,1,2,2,20090011,1,1,223091502
211001623,1,2,2,30010007,1,1,223091502
211001624,1,2,2,30020007,1,1,223091502
211001625,1,2,2,30030007,1,1,223091502
211001626,1,2,2,30040007,1,1,223091502
211001627,1,2,2,30050007,1,1,223091502
211001628,1,2,2,30060007,1,1,223091502
211001629,1,2,2,30070007,1,1,223091502
211001630,1,2,2,30080007,1,1,223091502
211001631,1,2,2,30090007,1,1,223091502
211001632,1,2,2,30100007,1,1,223091502
211001633,1,2,2,30110007,1,1,223091502
211001634,1,2,2,30120007,1,1,223091502
211001635,1,2,2,40010007,1,1,223091502
211001636,1,2,2,40020007,1,1,223091502
211001637,1,2,2,40030007,1,1,223091502
211001638,1,2,2,40040007,1,1,223091502
211001639,1,2,2,40050007,1,1,223091502
211001640,1,2,2,40060007,1,1,223091502
211001641,1,2,2,40070007,1,1,223091502
211001642,1,2,2,40080007,1,1,223091502
211001643,1,2,2,40090007,1,1,223091502
211001644,1,2,2,40020009,1,1,223091502
211001645,1,2,2,40090009,1,1,223091502
211001646,1,2,2,10010016,1,1,223091502
211001647,1,2,2,10020015,1,1,223091502
211001648,1,2,2,20010014,1,1,223091502
211001649,1,2,2,20020013,1,1,223091502
211001650,1,2,2,30060009,1,1,223091502
211001651,1,2,2,30080009,1,1,223091502
211001652,1,2,2,20030013,1,1,223091502
211001653,1,2,2,20040013,1,1,223091502
211001654,1,2,2,40040009,1,1,223091502
211001655,1,2,2,40050009,1,1,223091502
211001656,1,2,2,30010010,1,1,223091502
211001657,1,2,2,30100009,1,1,223091502
211001658,1,2,2,10030016,1,1,223091502
211001659,1,2,2,10050015,1,1,223091502
211001660,1,2,2,40070010,1,1,223091502
211001661,1,2,2,40080010,1,1,223091502
211001662,1,2,2,20060015,1,1,223091502
211001663,1,2,2,20080014,1,1,223091502
211001801,1,2,2,30120010,1,1,223093002
211001802,1,2,2,30110010,1,1,223093002
211001803,1,3,2,19100001,1,500,223093002
211001804,1,3,2,21000001,1,1,223093002
211001805,1,2,2,10010013,1,1,223093002
211001806,1,2,2,10020013,1,1,223093002
211001807,1,2,2,10030013,1,1,223093002
211001808,1,2,2,10040013,1,1,223093002
211001809,1,2,2,10050013,1,1,223093002
