_id,_num,_cueSheetName,_cueName,_masterReleaseLabelId
40001106,0,SYS_VOICE_HONOKA,SYS_VOICE_DAY_KANSYASAI2023,223062402
40001107,0,SYS_VOICE_HONOKA,SYS_VOICE_DAY_HALFANI,223101514
40002001,0,SYS_VOICE_ERI,RANDOM_1,1
40002002,0,SYS_VOICE_ERI,RANDOM_EVOLUTION_1,1
40002003,0,SYS_VOICE_ERI,RANDOM_2,1
40002004,0,SYS_VOICE_ERI,RANDOM_EVOLUTION_2,1
40002005,0,SYS_VOICE_ERI,RANDOM_3,1
40002006,0,SYS_VOICE_ERI,RANDOM_EVOLUTION_3,1
40002007,0,SYS_VOICE_ERI,RANDOM_UNEVOLUTION_SMILE_1,1
40002008,0,SYS_VOICE_ERI,RANDOM_UNEVOLUTION_PURE_1,1
40002009,0,SYS_VOICE_ERI,RANDOM_UNEVOLUTION_COOL_1,1
40002010,0,SYS_VOICE_ERI,RANDOM_EVOLUTION_SMILE_1,1
40002011,0,SYS_VOICE_ERI,RANDOM_EVOLUTION_PURE_1,1
40002012,0,SYS_VOICE_ERI,RANDOM_EVOLUTION_COOL_1,1
40002013,0,SYS_VOICE_ERI,RANDOM_BOND_MAX_SMILE_1,1
40002014,0,SYS_VOICE_ERI,RANDOM_BOND_MAX_PURE_1,1
40002015,0,SYS_VOICE_ERI,RANDOM_BOND_MAX_COOL_1,1
40002016,0,SYS_VOICE_ERI,TIME_1,1
40002017,0,SYS_VOICE_ERI,TIME_FIRSTHALF_1,1
40002018,0,SYS_VOICE_ERI,TIME_LATTERHALF_1,1
40002019,0,SYS_VOICE_ERI,TIME_MORNING_1,1
40002020,0,SYS_VOICE_ERI,TIME_NOON_1,1
40002021,0,SYS_VOICE_ERI,TIME_EVENING_1,1
40002022,0,SYS_VOICE_ERI,TIME_NIGHT_1,1
40002023,0,SYS_VOICE_ERI,SEASON_SPRING_1,1
40002024,0,SYS_VOICE_ERI,SEASON_SUMMER_1,1
40002025,0,SYS_VOICE_ERI,SEASON_AUTUMN_1,1
40002026,0,SYS_VOICE_ERI,SEASON_WINTER_1,1
40002027,0,SYS_VOICE_ERI,TOUCH_1,1
40002028,0,SYS_VOICE_ERI,TOUCH_2,1
40002029,0,SYS_VOICE_ERI,TOUCH_3,1
40002030,0,SYS_VOICE_ERI,TOUCH_4,1
40002031,0,SYS_VOICE_ERI,TOUCH_5,1
40002032,0,SYS_VOICE_ERI,TOUCH_6,1
40002033,0,SYS_VOICE_ERI,TOUCH_7,1
40002034,0,SYS_VOICE_ERI,TOUCH_8,1
40002035,0,SYS_VOICE_ERI,TOUCH_9,1
40002036,0,SYS_VOICE_ERI,TOUCH_10,1
40002037,0,SYS_VOICE_ERI,TOUCH_11,1
40002038,0,SYS_VOICE_ERI,ADVICE_STORY_1,1
40002039,0,SYS_VOICE_ERI,ADVICE_MISSION_1,1
40002040,0,SYS_VOICE_ERI,ADVICE_LIVE_1,1
40002041,0,SYS_VOICE_ERI,ADVICE_LP_1,1
40002042,0,SYS_VOICE_ERI,TRIGGER_SHOP_1,1
40002043,0,SYS_VOICE_ERI,ADVICE_LESSON_1,1
40002044,0,SYS_VOICE_ERI,ADVICE_EVOLUTION_1,1
40002045,0,SYS_VOICE_ERI,ADVICE_PRESENT_1,1
40002046,0,SYS_VOICE_ERI,ADVICE_GACHA_1,1
40002047,0,SYS_VOICE_ERI,ADVICE_INFOMATION_1,1
40002048,0,SYS_VOICE_ERI,ADVICE_EVENT_1,1
40002049,0,SYS_VOICE_ERI,TRIGGER_STORY_1,1
40002050,0,SYS_VOICE_ERI,TRIGGER_FRIEND_1,1
40002051,0,SYS_VOICE_ERI,TRIGGER_MEMBER_1,1
40002052,0,SYS_VOICE_ERI,INTRODUCTION_1,1
40002053,0,SYS_VOICE_ERI,INTRODUCTION_2,1
40002054,0,SYS_VOICE_ERI,INTRODUCTION_3,1
40002055,0,SYS_VOICE_ERI,SKILL_SMAIL_1,1
40002056,0,SYS_VOICE_ERI,SKILL_PURE_1,1
40002057,0,SYS_VOICE_ERI,SKILL_COOL_1,1
40002058,0,SYS_VOICE_ERI,LIVE_START_1,1
40002059,0,SYS_VOICE_ERI,LIVE_START_2,1
40002060,0,SYS_VOICE_ERI,LIVE_START_3,1
40002061,0,SYS_VOICE_ERI,LIVE_SUCCESS_1,1
40002062,0,SYS_VOICE_ERI,LIVE_SUCCESS_2,1
40002063,0,SYS_VOICE_ERI,LIVE_SUCCESS_3,1
40002064,0,SYS_VOICE_ERI,LIVE_SUCCESS_4,1
40002065,0,SYS_VOICE_ERI,LIVE_SUCCESS_5,1
40002066,0,SYS_VOICE_ERI,LIVE_FAILED_1,1
40002067,0,SYS_VOICE_ERI,LIVE_FAILED_2,1
40002068,0,SYS_VOICE_ERI,RESULT_BOND_1,1
40002069,0,SYS_VOICE_ERI,RESULT_BOND_2,1
40002070,0,SYS_VOICE_ERI,RESULT_BOND_3,1
40002071,0,SYS_VOICE_ERI,RESULT_BOND_4,1
40002072,0,SYS_VOICE_ERI,RESULT_BOND_5,1
40002073,0,SYS_VOICE_ERI,RESULT_BOND_6,1
40002074,0,SYS_VOICE_ERI,RESULT_BOND_7,1
40002075,0,SYS_VOICE_ERI,RESULT_BOND_MAX_1,1
40002076,0,SYS_VOICE_ERI,RESULT_BOND_MAX_2,1
40002077,0,SYS_VOICE_ERI,RESULT_BOND_MAX_3,1
40002078,0,SYS_VOICE_ERI,RESULT_BOND_MAX_4,1
40002079,0,SYS_VOICE_ERI,RESULT_BOND_MAX_5,1
40002080,0,SYS_VOICE_ERI,RESULT_BOND_MAX_6,1
40002081,0,SYS_VOICE_ERI,RESULT_BOND_MAX_7,1
40002082,0,SYS_VOICE_ERI,TRIGGER_EVO_SMILE_1,1
40002083,0,SYS_VOICE_ERI,TRIGGER_EVO_PURE_1,1
40002084,0,SYS_VOICE_ERI,TRIGGER_EVO_COOL_1,1
40002085,0,SYS_VOICE_ERI,SYS_VOICE_DAY_0101,1
40002086,0,SYS_VOICE_ERI,SYS_VOICE_DAY_0203,1
40002087,0,SYS_VOICE_ERI,SYS_VOICE_DAY_0214,1
40002088,0,SYS_VOICE_ERI,SYS_VOICE_DAY_0303,1
40002089,0,SYS_VOICE_ERI,SYS_VOICE_DAY_0314,1
40002090,0,SYS_VOICE_ERI,SYS_VOICE_DAY_0505,1
40002091,0,SYS_VOICE_ERI,SYS_VOICE_DAY_0707,1
40002092,0,SYS_VOICE_ERI,SYS_VOICE_DAY_0929,1
40002093,0,SYS_VOICE_ERI,SYS_VOICE_DAY_1031,1
40002094,0,SYS_VOICE_ERI,SYS_VOICE_DAY_1225,1
40002095,0,SYS_VOICE_ERI,SYS_VOICE_DAY_1231,1
40002096,0,SYS_VOICE_ERI,SYS_VOICE_DAY_HONOKA,1
40002097,0,SYS_VOICE_ERI,SYS_VOICE_DAY_ERI,1
40002098,0,SYS_VOICE_ERI,SYS_VOICE_DAY_KOTORI,1
40002099,0,SYS_VOICE_ERI,SYS_VOICE_DAY_UMI,1
40002100,0,SYS_VOICE_ERI,SYS_VOICE_DAY_RIN,1
40002101,0,SYS_VOICE_ERI,SYS_VOICE_DAY_MAKI,1
40002102,0,SYS_VOICE_ERI,SYS_VOICE_DAY_NOZOMI,1
40002103,0,SYS_VOICE_ERI,SYS_VOICE_DAY_HANAYO,1
40002104,0,SYS_VOICE_ERI,SYS_VOICE_DAY_NIKO,1
40002105,0,SYS_VOICE_ERI,SYS_VOICE_DAY_KANSYASAI2023,223062402
40002106,0,SYS_VOICE_ERI,SYS_VOICE_DAY_HALFANI,223101514
40003001,0,SYS_VOICE_KOTORI,RANDOM_1,1
40003002,0,SYS_VOICE_KOTORI,RANDOM_EVOLUTION_1,1
40003003,0,SYS_VOICE_KOTORI,RANDOM_2,1
40003004,0,SYS_VOICE_KOTORI,RANDOM_EVOLUTION_2,1
40003005,0,SYS_VOICE_KOTORI,RANDOM_3,1
40003006,0,SYS_VOICE_KOTORI,RANDOM_EVOLUTION_3,1
40003007,0,SYS_VOICE_KOTORI,RANDOM_UNEVOLUTION_SMILE_1,1
40003008,0,SYS_VOICE_KOTORI,RANDOM_UNEVOLUTION_PURE_1,1
40003009,0,SYS_VOICE_KOTORI,RANDOM_UNEVOLUTION_COOL_1,1
40003010,0,SYS_VOICE_KOTORI,RANDOM_EVOLUTION_SMILE_1,1
40003011,0,SYS_VOICE_KOTORI,RANDOM_EVOLUTION_PURE_1,1
40003012,0,SYS_VOICE_KOTORI,RANDOM_EVOLUTION_COOL_1,1
40003013,0,SYS_VOICE_KOTORI,RANDOM_BOND_MAX_SMILE_1,1
40003014,0,SYS_VOICE_KOTORI,RANDOM_BOND_MAX_PURE_1,1
40003015,0,SYS_VOICE_KOTORI,RANDOM_BOND_MAX_COOL_1,1
40003016,0,SYS_VOICE_KOTORI,TIME_1,1
40003017,0,SYS_VOICE_KOTORI,TIME_FIRSTHALF_1,1
40003018,0,SYS_VOICE_KOTORI,TIME_LATTERHALF_1,1
40003019,0,SYS_VOICE_KOTORI,TIME_MORNING_1,1
40003020,0,SYS_VOICE_KOTORI,TIME_NOON_1,1
40003021,0,SYS_VOICE_KOTORI,TIME_EVENING_1,1
40003022,0,SYS_VOICE_KOTORI,TIME_NIGHT_1,1
40003023,0,SYS_VOICE_KOTORI,SEASON_SPRING_1,1
40003024,0,SYS_VOICE_KOTORI,SEASON_SUMMER_1,1
40003025,0,SYS_VOICE_KOTORI,SEASON_AUTUMN_1,1
40003026,0,SYS_VOICE_KOTORI,SEASON_WINTER_1,1
40003027,0,SYS_VOICE_KOTORI,TOUCH_1,1
40003028,0,SYS_VOICE_KOTORI,TOUCH_2,1
40003029,0,SYS_VOICE_KOTORI,TOUCH_3,1
40003030,0,SYS_VOICE_KOTORI,TOUCH_4,1
40003031,0,SYS_VOICE_KOTORI,TOUCH_5,1
40003032,0,SYS_VOICE_KOTORI,TOUCH_6,1
40003033,0,SYS_VOICE_KOTORI,TOUCH_7,1
40003034,0,SYS_VOICE_KOTORI,TOUCH_8,1
40003035,0,SYS_VOICE_KOTORI,TOUCH_9,1
40003036,0,SYS_VOICE_KOTORI,TOUCH_10,1
40003037,0,SYS_VOICE_KOTORI,TOUCH_11,1
40003038,0,SYS_VOICE_KOTORI,ADVICE_STORY_1,1
40003039,0,SYS_VOICE_KOTORI,ADVICE_MISSION_1,1
40003040,0,SYS_VOICE_KOTORI,ADVICE_LIVE_1,1
40003041,0,SYS_VOICE_KOTORI,ADVICE_LP_1,1
40003042,0,SYS_VOICE_KOTORI,TRIGGER_SHOP_1,1
40003043,0,SYS_VOICE_KOTORI,ADVICE_LESSON_1,1
40003044,0,SYS_VOICE_KOTORI,ADVICE_EVOLUTION_1,1
40003045,0,SYS_VOICE_KOTORI,ADVICE_PRESENT_1,1
40003046,0,SYS_VOICE_KOTORI,ADVICE_GACHA_1,1
40003047,0,SYS_VOICE_KOTORI,ADVICE_INFOMATION_1,1
40003048,0,SYS_VOICE_KOTORI,ADVICE_EVENT_1,1
40003049,0,SYS_VOICE_KOTORI,TRIGGER_STORY_1,1
40003050,0,SYS_VOICE_KOTORI,TRIGGER_FRIEND_1,1
40003051,0,SYS_VOICE_KOTORI,TRIGGER_MEMBER_1,1
40003052,0,SYS_VOICE_KOTORI,INTRODUCTION_1,1
40003053,0,SYS_VOICE_KOTORI,INTRODUCTION_2,1
40003054,0,SYS_VOICE_KOTORI,INTRODUCTION_3,1
40003055,0,SYS_VOICE_KOTORI,SKILL_SMAIL_1,1
40003056,0,SYS_VOICE_KOTORI,SKILL_PURE_1,1
40003057,0,SYS_VOICE_KOTORI,SKILL_COOL_1,1
40003058,0,SYS_VOICE_KOTORI,LIVE_START_1,1
40003059,0,SYS_VOICE_KOTORI,LIVE_START_2,1
40003060,0,SYS_VOICE_KOTORI,LIVE_START_3,1
40003061,0,SYS_VOICE_KOTORI,LIVE_SUCCESS_1,1
40003062,0,SYS_VOICE_KOTORI,LIVE_SUCCESS_2,1
40003063,0,SYS_VOICE_KOTORI,LIVE_SUCCESS_3,1
40003064,0,SYS_VOICE_KOTORI,LIVE_SUCCESS_4,1
40003065,0,SYS_VOICE_KOTORI,LIVE_SUCCESS_5,1
40003066,0,SYS_VOICE_KOTORI,LIVE_FAILED_1,1
40003067,0,SYS_VOICE_KOTORI,LIVE_FAILED_2,1
40003068,0,SYS_VOICE_KOTORI,RESULT_BOND_1,1
40003069,0,SYS_VOICE_KOTORI,RESULT_BOND_2,1
40003070,0,SYS_VOICE_KOTORI,RESULT_BOND_3,1
40003071,0,SYS_VOICE_KOTORI,RESULT_BOND_4,1
40003072,0,SYS_VOICE_KOTORI,RESULT_BOND_5,1
40003073,0,SYS_VOICE_KOTORI,RESULT_BOND_6,1
40003074,0,SYS_VOICE_KOTORI,RESULT_BOND_7,1
40003075,0,SYS_VOICE_KOTORI,RESULT_BOND_MAX_1,1
40003076,0,SYS_VOICE_KOTORI,RESULT_BOND_MAX_2,1
40003077,0,SYS_VOICE_KOTORI,RESULT_BOND_MAX_3,1
40003078,0,SYS_VOICE_KOTORI,RESULT_BOND_MAX_4,1
40003079,0,SYS_VOICE_KOTORI,RESULT_BOND_MAX_5,1
40003080,0,SYS_VOICE_KOTORI,RESULT_BOND_MAX_6,1
40003081,0,SYS_VOICE_KOTORI,RESULT_BOND_MAX_7,1
40003082,0,SYS_VOICE_KOTORI,TRIGGER_EVO_SMILE_1,1
40003083,0,SYS_VOICE_KOTORI,TRIGGER_EVO_PURE_1,1
40003084,0,SYS_VOICE_KOTORI,TRIGGER_EVO_COOL_1,1
40003085,0,SYS_VOICE_KOTORI,SYS_VOICE_DAY_0101,1
40003086,0,SYS_VOICE_KOTORI,SYS_VOICE_DAY_0203,1
40003087,0,SYS_VOICE_KOTORI,SYS_VOICE_DAY_0214,1
40003088,0,SYS_VOICE_KOTORI,SYS_VOICE_DAY_0303,1
40003089,0,SYS_VOICE_KOTORI,SYS_VOICE_DAY_0314,1
40003090,0,SYS_VOICE_KOTORI,SYS_VOICE_DAY_0505,1
40003091,0,SYS_VOICE_KOTORI,SYS_VOICE_DAY_0707,1
40003092,0,SYS_VOICE_KOTORI,SYS_VOICE_DAY_0717,1
40003093,0,SYS_VOICE_KOTORI,SYS_VOICE_DAY_0929,1
40003094,0,SYS_VOICE_KOTORI,SYS_VOICE_DAY_1031,1
40003095,0,SYS_VOICE_KOTORI,SYS_VOICE_DAY_1225,1
40003096,0,SYS_VOICE_KOTORI,SYS_VOICE_DAY_1231,1
40003097,0,SYS_VOICE_KOTORI,SYS_VOICE_DAY_HONOKA,1
40003098,0,SYS_VOICE_KOTORI,SYS_VOICE_DAY_ERI,1
40003099,0,SYS_VOICE_KOTORI,SYS_VOICE_DAY_KOTORI,1
40003100,0,SYS_VOICE_KOTORI,SYS_VOICE_DAY_UMI,1
40003101,0,SYS_VOICE_KOTORI,SYS_VOICE_DAY_RIN,1
40003102,0,SYS_VOICE_KOTORI,SYS_VOICE_DAY_MAKI,1
40003103,0,SYS_VOICE_KOTORI,SYS_VOICE_DAY_NOZOMI,1
40003104,0,SYS_VOICE_KOTORI,SYS_VOICE_DAY_HANAYO,1
40003105,0,SYS_VOICE_KOTORI,SYS_VOICE_DAY_NIKO,1
40003106,0,SYS_VOICE_KOTORI,SYS_VOICE_DAY_KANSYASAI2023,223062402
40003107,0,SYS_VOICE_KOTORI,SYS_VOICE_DAY_HALFANI,223101514
40004001,0,SYS_VOICE_UMI,RANDOM_1,1
40004002,0,SYS_VOICE_UMI,RANDOM_EVOLUTION_1,1
40004003,0,SYS_VOICE_UMI,RANDOM_2,1
40004004,0,SYS_VOICE_UMI,RANDOM_EVOLUTION_2,1
40004005,0,SYS_VOICE_UMI,RANDOM_3,1
40004006,0,SYS_VOICE_UMI,RANDOM_EVOLUTION_3,1
40004007,0,SYS_VOICE_UMI,RANDOM_UNEVOLUTION_SMILE_1,1
40004008,0,SYS_VOICE_UMI,RANDOM_UNEVOLUTION_PURE_1,1
40004009,0,SYS_VOICE_UMI,RANDOM_UNEVOLUTION_COOL_1,1
40004010,0,SYS_VOICE_UMI,RANDOM_EVOLUTION_SMILE_1,1
40004011,0,SYS_VOICE_UMI,RANDOM_EVOLUTION_PURE_1,1
40004012,0,SYS_VOICE_UMI,RANDOM_EVOLUTION_COOL_1,1
40004013,0,SYS_VOICE_UMI,RANDOM_BOND_MAX_SMILE_1,1
40004014,0,SYS_VOICE_UMI,RANDOM_BOND_MAX_PURE_1,1
40004015,0,SYS_VOICE_UMI,RANDOM_BOND_MAX_COOL_1,1
40004016,0,SYS_VOICE_UMI,TIME_1,1
40004017,0,SYS_VOICE_UMI,TIME_FIRSTHALF_1,1
40004018,0,SYS_VOICE_UMI,TIME_LATTERHALF_1,1
40004019,0,SYS_VOICE_UMI,TIME_MORNING_1,1
40004020,0,SYS_VOICE_UMI,TIME_NOON_1,1
40004021,0,SYS_VOICE_UMI,TIME_EVENING_1,1
40004022,0,SYS_VOICE_UMI,TIME_NIGHT_1,1
40004023,0,SYS_VOICE_UMI,SEASON_SPRING_1,1
40004024,0,SYS_VOICE_UMI,SEASON_SUMMER_1,1
40004025,0,SYS_VOICE_UMI,SEASON_AUTUMN_1,1
40004026,0,SYS_VOICE_UMI,SEASON_WINTER_1,1
40004027,0,SYS_VOICE_UMI,TOUCH_1,1
40004028,0,SYS_VOICE_UMI,TOUCH_2,1
40004029,0,SYS_VOICE_UMI,TOUCH_3,1
40004030,0,SYS_VOICE_UMI,TOUCH_4,1
40004031,0,SYS_VOICE_UMI,TOUCH_5,1
40004032,0,SYS_VOICE_UMI,TOUCH_6,1
40004033,0,SYS_VOICE_UMI,TOUCH_7,1
40004034,0,SYS_VOICE_UMI,TOUCH_8,1
40004035,0,SYS_VOICE_UMI,TOUCH_9,1
40004036,0,SYS_VOICE_UMI,TOUCH_10,1
40004037,0,SYS_VOICE_UMI,TOUCH_11,1
40004038,0,SYS_VOICE_UMI,ADVICE_STORY_1,1
40004039,0,SYS_VOICE_UMI,ADVICE_MISSION_1,1
40004040,0,SYS_VOICE_UMI,ADVICE_LIVE_1,1
40004041,0,SYS_VOICE_UMI,ADVICE_LP_1,1
40004042,0,SYS_VOICE_UMI,TRIGGER_SHOP_1,1
40004043,0,SYS_VOICE_UMI,ADVICE_LESSON_1,1
40004044,0,SYS_VOICE_UMI,ADVICE_EVOLUTION_1,1
40004045,0,SYS_VOICE_UMI,ADVICE_PRESENT_1,1
40004046,0,SYS_VOICE_UMI,ADVICE_GACHA_1,1
40004047,0,SYS_VOICE_UMI,ADVICE_INFOMATION_1,1
40004048,0,SYS_VOICE_UMI,ADVICE_EVENT_1,1
40004049,0,SYS_VOICE_UMI,TRIGGER_STORY_1,1
40004050,0,SYS_VOICE_UMI,TRIGGER_FRIEND_1,1
40004051,0,SYS_VOICE_UMI,TRIGGER_MEMBER_1,1
40004052,0,SYS_VOICE_UMI,INTRODUCTION_1,1
40004053,0,SYS_VOICE_UMI,INTRODUCTION_2,1
40004054,0,SYS_VOICE_UMI,INTRODUCTION_3,1
40004055,0,SYS_VOICE_UMI,SKILL_SMAIL_1,1
40004056,0,SYS_VOICE_UMI,SKILL_PURE_1,1
40004057,0,SYS_VOICE_UMI,SKILL_COOL_1,1
40004058,0,SYS_VOICE_UMI,LIVE_START_1,1
40004059,0,SYS_VOICE_UMI,LIVE_START_2,1
40004060,0,SYS_VOICE_UMI,LIVE_START_3,1
40004061,0,SYS_VOICE_UMI,LIVE_SUCCESS_1,1
40004062,0,SYS_VOICE_UMI,LIVE_SUCCESS_2,1
40004063,0,SYS_VOICE_UMI,LIVE_SUCCESS_3,1
40004064,0,SYS_VOICE_UMI,LIVE_SUCCESS_4,1
40004065,0,SYS_VOICE_UMI,LIVE_SUCCESS_5,1
40004066,0,SYS_VOICE_UMI,LIVE_FAILED_1,1
40004067,0,SYS_VOICE_UMI,LIVE_FAILED_2,1
40004068,0,SYS_VOICE_UMI,RESULT_BOND_1,1
